GABI_147F12[Helius16Apr2014][F0001CE]/Col-0[Helius16Apr2014][F0001CE]	0.090344	0.099613	0.10706	0.090503	0.10861	0.10051	0.11597	0.11498	0.10775	0.13831	0.1157	0.12359	0.1154	0.11817	0.12113	0.1231	0.096576	0.11582	0.099793	0.085268	0.030178	-0.0012901	-0.043248	-0.087549	-0.11577	-0.18644	-0.1817	-0.23303	-0.18753	-0.16374	-0.17814	-0.19565	-0.13046	-0.19043	-0.1697	-0.14623	-0.21561	-0.14071	-0.1187	-0.097638	-0.032128	-0.0047538	0.021911	0.037199	0.094485	0.12924	0.13018	0.14447	0.12555	0.15827	0.13854	0.11591	0.12882	0.036688	0.1022	-0.034701	0.034286	-0.12864	0.03027	-0.16736	0.012175	-0.18325	-0.054956	-0.17016	-0.091511	-0.22707	-0.13061	-0.14041	-0.13681	-0.1916	-0.15845	-0.12333	-0.1532	-0.17292	-0.15028	-0.14886	-0.12024	-0.17228	-0.15977	-0.14366	-0.11071	-0.10423	-0.11508	0.1174	-0.13721	-0.18971	-0.13557	-0.10588	-0.12177	-0.17674	-0.096017	-0.12979	-0.047131	-0.10873	-0.036184	-0.16184	-0.00428	-0.15111	0.047804	-0.17491	0.062637	-0.11595	0.069678	-0.069842	0.12142	0.0086992	0.16178	0.066466	0.1867	0.138	0.1879	0.2047	
GABI_147F12[Helius5Feb2014][F000173]/Col-0[Helius5Feb2014][F000173]	0.1819	0.16513	0.17832	0.16848	0.16657	0.15544	0.1801	0.17004	0.17352	0.18157	0.176	0.16239	0.13926	0.14627	0.12846	0.12641	0.029107	0.081737	0.10743	0.10932	0.076902	0.012116	-0.055603	-0.1093	-0.16042	-0.22283	-0.19125	-0.2245	-0.24726	-0.20429	-0.14069	-0.20033	-0.14197	-0.10577	-0.067208	-0.062266	-0.1065	-0.044191	-0.02563	0.024309	0.034227	0.093395	0.074321	0.077567	0.071088	0.14094	0.13982	0.097444	0.073547	0.14121	0.13524	0.055979	0.10949	0.068869	0.059968	-0.033632	0.053739	-0.15488	0.027013	-0.25824	0.013025	-0.33989	-0.046378	-0.32023	-0.11777	-0.42931	-0.14772	-0.51864	-0.16617	-0.45152	-0.17009	-0.62735	-0.13177	-0.59274	-0.11895	-0.60135	-0.10409	-0.61144	-0.13452	-0.4857	-0.15204	-0.53628	-0.12602	-0.39853	-0.07069	-0.45044	-0.085332	-0.46559	-0.15798	-0.4851	-0.092686	-0.40923	-0.072189	-0.30452	-0.036167	-0.24543	-0.015983	-0.29175	0.020552	-0.23121	0.014844	-0.1562	0.086076	-0.098882	0.11538	0.032599	0.21174	0.085427	0.24531	0.18658	0.19001	0.30132	
GABI_380D10[Helius13Aug2013][F0000CA]/Col-0[Helius13Aug2013][F0000CA]	0.020587	-0.0026801	0.00026722	0.024004	-0.014202	0.02152	0.011864	0.031268	0.012415	0.019525	0.039617	0.032765	0.026849	0.030357	0.021912	0.0062277	-0.00074781	0.025634	0.015931	0.013605	0.02253	-0.015613	0.0049839	-0.044459	-0.040872	-0.034677	-0.085829	-0.065616	-0.097311	-0.14677	-0.13231	-0.16661	-0.19567	-0.27298	-0.19791	-0.27172	-0.29976	-0.31576	-0.23599	-0.28466	-0.27521	-0.30013	-0.30328	-0.2319	-0.24318	-0.18667	-0.14027	-0.075175	-0.009647	-0.018595	-0.037265	-0.062364	-0.053701	-0.10808	-0.050104	-0.1249	-0.054927	-0.194	-0.045483	-0.20171	-0.069128	-0.24486	-0.10126	-0.34269	-0.13559	-0.50146	-0.11521	-0.51108	-0.15209	-0.47949	-0.11557	-0.58043	-0.16002	-0.55593	-0.12736	-0.64779	-0.18518	-0.49896	-0.22555	-0.53694	-0.21512	-0.38175	-0.18743	-0.46567	-0.16141	-0.51293	-0.20589	-0.44796	-0.16393	-0.63349	-0.19221	-0.47873	-0.18648	-0.5142	-0.16422	-0.49022	-0.056516	-0.35202	-0.078611	-0.25367	-0.024964	-0.22165	-0.0046417	-0.16597	0.066599	-0.085448	0.08304	0.0062174	0.10464	0.10422	0.12889	0.16809	
GABI_380D10[Helius14May2013][F00007A]/Col-0[Helius14May2013][F00007A]	-0.012243	0.0040508	-0.0060262	0.019981	0.018006	0.014108	-0.0080423	0.014092	0.026335	0.0020221	0.01615	0.0060617	0.010107	0.0080659	0.0020073	-0.006035	0.0093806	0	-0.0020554	-0.0043171	-0.022768	-0.014402	-0.00261	-0.038801	-0.090564	-0.10459	-0.074935	-0.11678	-0.083527	-0.15097	-0.13868	-0.1348	-0.23174	-0.15117	-0.13361	-0.18488	-0.22987	-0.18416	-0.14985	-0.15527	-0.18327	-0.14613	-0.13741	-0.12795	-0.12371	-0.085335	-0.068992	-0.047769	-0.007698	-0.01832	-0.034161	-0.067189	-0.046446	-0.091684	-0.076958	-0.084039	-0.073685	-0.13598	-0.098698	-0.12016	-0.098283	-0.17002	-0.1107	-0.13633	-0.14033	-0.2207	-0.16125	-0.23183	-0.19697	-0.27013	-0.1466	-0.36963	-0.16337	-0.19613	-0.14007	-0.34652	-0.21462	-0.25304	-0.20784	-0.26792	-0.22351	-0.20988	-0.23048	-0.28634	-0.20501	-0.31563	-0.20964	-0.22199	-0.21631	-0.37199	-0.22074	-0.32961	-0.17163	-0.1523	-0.19124	-0.18915	-0.17101	-0.16301	-0.14966	-0.22212	-0.13626	-0.17258	-0.12065	-0.18167	-0.060017	-0.14627	-0.061976	-0.10365	-0.05127	-0.044976	-0.03929	-0.018737	
GABI_380D10[Helius26feb2013][F000035]/Col-0[Helius26feb2013][F000035]	-0.0036287	-0.0036096	0.0018015	-0.0018015	-0.0036072	0.0018081	0.0054332	0.0090974	-0.0036396	0.0036517	0.0036578	-0.001828	0.0018292	0.0073131	0.0073107	0.0018267	-0.0017869	0.0036227	-0.0036761	-0.0018589	-0.01511	-0.015456	-0.0099924	-0.0041208	-0.0063666	-0.0087338	-0.017859	-0.011472	-0.020598	0	-0.013897	-0.0023167	0.013968	0.0046227	-0.0045975	0.002265	0.0045461	-0.0066739	-0.0021718	-0.036147	-0.018666	-0.040493	-0.039516	-0.033035	-0.03077	-0.011415	-0.0037542	0.0054894	0.022064	0.013151	0.009301	0.011531	0	0.0079346	0.013361	0.039982	0.003868	0.078855	0.019659	0.0819	0.014108	0.11697	0.026801	0.12572	0.036008	0.11909	0.038976	0.15403	0.059678	0.15329	0.074166	0.14095	0.051606	0.15117	0.047606	0.18324	0.071098	0.12108	0.06208	0.14643	0.068676	0.18502	0.050152	0.15358	0.024854	0.1909	0.042423	0.084867	0.058136	0.057893	0.030654	0.058723	0.012931	0.051722	0.0063666	0.087759	-0.0020922	0.10238	-0.0041379	0.087915	0.0020485	0.070109	0.0061158	0.042251	0.0060841	0.021408	0.014108	0.0020756	0.030153	0.012279	0.037847	0.040538	
SAIL_104_H07[Helius04Jun2013][F000086]/Col-0[Helius04Jun2013][F000086]	-2.4099	-2.4125	-2.4074	-2.3864	-2.4185	-2.3889	-2.462	-2.3882	-2.4804	-2.4938	-2.531	-2.5612	-2.5114	-2.6098	-2.6024	-2.5884	-2.3502	-2.3949	-2.5046	-2.6219	-2.6045	-2.7013	-2.8156	-2.7946	-2.7976	-2.8035	-2.8136	-2.7794	-2.7212	-2.7293	-2.5317	-2.8285	-2.792	-2.7443	-2.7289	-2.6831	-2.8574	-2.8135	-2.8578	-2.9833	-3.07	-3.1676	-3.1987	-3.1724	-3.2293	-3.3047	-3.4062	-3.2239	-2.8376	-2.8437	-2.6462	-2.9649	-2.7707	-3.0405	-2.8472	-3.1404	-2.8654	-3.0131	-2.9664	-3.0215	-2.9152	-2.6414	-2.9549	-2.4217	-2.8887	-2.3421	-2.9147	-2.0811	-2.7794	-2.0744	-2.8287	-1.8228	-2.817	-1.903	-2.7238	-1.764	-2.6977	-1.8204	-2.8063	-1.9033	-2.7826	-1.7956	-2.7127	-1.7419	-2.7265	-1.7805	-2.6786	-1.9357	-2.7868	-1.7044	-2.6514	-1.7531	-2.6961	-1.9293	-2.6787	-1.926	-2.6373	-2.1961	-2.5908	-2.4831	-2.6037	-2.5076	-2.5512	-2.6166	-2.499	-2.6692	-2.4223	-2.6018	-2.2793	-2.4472	-2.1802	-2.3352	
SAIL_104_H07[Helius14May2013][F000076]/Col-0[Helius14May2013][F000076]	-2.2425	-2.1896	-2.1355	-2.4198	-2.2952	-2.2953	-2.2056	-2.2056	-2.1851	-2.3693	-2.3191	-2.4569	-2.5454	-2.5104	-2.8006	-2.7352	-2.2088	-2.3501	-2.4592	-2.8471	-2.8321	-3.1051	-3.0285	-3.1651	-3.3157	-3.4897	-3.6239	-3.4394	-3.6354	-3.0902	-3.8908	-3.6397	-3.6866	-3.3265	-3.9697	-3.2531	-3.4767	-3.3588	-2.7745	-3.5234	-3.2211	-3.0905	-2.672	-3.6358	-2.8795	-2.9335	-3.1975	-3.1266	-2.6684	-2.5759	-2.4808	-2.561	-2.5306	-2.4024	-2.5656	-2.7272	-2.5975	-2.5837	-2.4759	-2.6343	-2.547	-2.5975	-2.9859	-2.396	-2.4849	-2.7086	-2.9798	-3.1368	-2.5498	-2.7131	-2.8163	-2.2189	-2.8523	-3.228	-2.9084	-3.2793	-2.5305	-3.0176	-2.7759	-1.9426	-2.6578	-3.0315	-2.529	-2.6901	-3.0191	-2.1833	-2.5777	-3.1499	-2.8736	-3.1868	-3.0132	-2.2239	-2.6867	-2.6576	-2.5438	-2.5303	-2.3954	-3.1883	-2.5251	-2.6675	-2.39	-2.8164	-2.2313	-2.7025	-2.255	-2.3228	-2.1437	-1.9428	-1.9959	-1.9756	-2.1052	-1.9101	
SAIL_104_H07[Helius16Oct2013][F0000EC]/Col-0[Helius16Oct2013][F0000EC]	-2.1789	-2.201	-2.297	-2.1436	-2.3158	-2.2299	-2.3548	-2.3787	-2.2249	-2.3286	-2.398	-2.4197	-2.3333	-2.5138	-2.4706	-2.4515	-2.1957	-2.1725	-2.381	-2.4865	-2.6644	-2.493	-2.5255	-2.6356	-2.6049	-2.7222	-2.6072	-3.0424	-2.5384	-3.3281	-3.1088	-3.0952	-3.1778	-3.2787	-3.2939	-3.1155	-3.1174	-3.1633	-2.9206	-3.1211	-3.0219	-3.2294	-3.0984	-3.1412	-3.1746	-2.9719	-2.9587	-2.9021	-2.5168	-2.476	-2.4206	-2.4787	-2.3404	-2.6951	-2.4383	-2.6718	-2.4489	-2.4379	-2.4182	-2.6753	-2.5752	-2.5484	-2.3681	-2.5148	-2.8269	-2.7165	-2.6244	-2.2628	-2.5977	-2.5951	-2.6757	-1.6429	-2.3865	-2.1644	-2.5669	-1.8423	-2.1702	-2.3268	-2.6028	-2.5779	-2.6126	-2.373	-2.4129	-1.9959	-2.7101	-2.3575	-2.6874	-2.3793	-2.934	-2.0431	-2.827	-2.4392	-2.5131	-2.2377	-2.8332	-2.5402	-2.6694	-2.2239	-2.3601	-2.7188	-2.4011	-2.2404	-2.29	-2.4812	-2.1703	-2.298	-2.1592	-2.4386	-2.0359	-2.2767	-2.136	-2.0117	
SAIL_104_H07[Helius28May2013][F000086]/Col-0[Helius28May2013][F000086]	-2.4137	-2.4174	-2.39	-2.5248	-2.4745	-2.5299	-2.6917	-2.5488	-2.6399	-2.7033	-2.6926	-2.881	-2.8821	-2.9477	-2.8937	-3.0316	-2.7789	-2.8109	-2.8627	-3.1302	-3.383	-3.5397	-3.6956	-4.1698	-4.0827	-4.1649	-4.2212	-4.2827	-4.6451	-4.2967	-4.2357	-4.3862	-4.4452	-4.1437	-4.4512	-4.4796	-4.4575	-3.8671	-4.2852	-3.8216	-4.0838	-4.0803	-3.797	-3.9245	-3.6531	-3.9949	-4.0125	-3.4646	-2.9188	-3.1517	-2.8179	-3.1331	-2.8745	-3.1525	-2.9576	-3.2098	-2.9908	-3.2662	-3.0195	-3.46	-3.0093	-3.1752	-3.1761	-3.6713	-3.056	-2.8864	-3.0065	-3.2575	-3.177	-3.4705	-3.2268	-2.7369	-3.3065	-3.6931	-3.2192	-3.0286	-3.0627	-3.7456	-3.267	-3.8838	-3.2782	-3.3353	-3.2692	-3.1187	-3.4069	-3.384	-3.4133	-3.8577	-3.3803	-3.4006	-3.325	-3.9059	-3.3214	-3.4554	-3.4462	-3.6834	-2.8502	-3.8708	-3.2284	-3.3002	-3.1183	-3.4559	-3.083	-3.317	-2.8155	-2.9725	-2.8261	-3.0169	-2.5464	-2.6542	-2.3985	-2.5071	
SAIL_104_H07[Helius29Oct2013][F0000FE]/Col-0[Helius29Oct2013][F0000FE]	-1.6744	-1.6776	-1.6066	-1.9739	-1.7785	-1.8754	-1.8096	-1.845	-1.9378	-1.9721	-1.9572	-2.0106	-1.973	-2.1094	-2.1586	-2.1893	-2.0319	-1.5694	-1.6782	-1.7643	-1.9861	-1.9979	-2.3644	-2.5202	-2.4529	-2.3973	-2.8513	-3.545	-3.0263	-3.566	-3.9272	-3.4805	-4.6383	-4.2541	-4.2272	-3.7526	-3.941	-3.6659	-3.4238	-3.9924	-3.708	-3.6051	-3.383	-3.258	-2.9938	-2.6746	-2.996	-2.8957	-2.2454	-2.2	-1.9203	-2.1069	-1.8229	-1.8904	-1.892	-2.0498	-1.9024	-1.8477	-1.9043	-2.057	-1.9462	-2.4583	-2.2994	-2.3929	-2.1831	-2.268	-2.0501	-2.438	-2.1252	-2.4944	-2.283	-2.5512	-2.1678	-3.3846	-2.311	-2.1727	-2.3665	-2.0393	-2.2139	-3.0022	-2.8234	-2.1095	-2.3657	-2.0403	-2.3254	-2.5993	-2.8869	-2.658	-3.1993	-2.4025	-2.2028	-3.0327	-2.5954	-2.8702	-2.2056	-2.3732	-2.4212	-2.388	-2.4792	-2.6476	-2.2086	-2.5496	-1.9102	-2.2311	-2.0163	-2.5233	-1.9068	-2.2128	-2.2326	-2.0533	-1.871	-1.8177	
