GABI_147F12[Helius16Apr2014][F0001CE]/Col-0[Helius16Apr2014][F0001CE]	0.12216	0.35989	0.42712	0.16653	0.23085	-0.037669	0.20076	0.10673	0.26761	0.40585	0.17685	0.45057	0.12122	0.42056	0.54607	0.28245	1.1047	0.74795	0.34452	0.41915	0.58794	0.71505	0.43866	0.45155	0.41073	0.3565	0.33982	0.24777	0.21098	0.10274	0.19983	0.10455	0.064301	0.050552	0.065881	0.051728	0.1215	-0.017983	0.080893	0.078816	0.17985	0.23294	0.22281	0.42832	0.60193	0.76075	0.97341	1.2127	-0.54894	-0.43646	-0.64602	-0.068015	0.14291	-0.075863	0.1159	-0.047301	0.019279	0.022128	-0.025251	0.078117	-0.088206	0.091124	-0.060606	0.10843	-0.056629	0.065409	0.0063995	0.081144	-0.055564	0.045834	-0.08345	-0.036468	-0.07755	-0.048821	-0.029719	-0.035363	-0.062323	-0.057472	-0.065774	-0.067158	-0.083329	-0.064379	-0.056464	-0.14153	-0.081976	-0.18992	-0.12105	-0.13812	-0.09579	-0.17638	-0.13097	-0.094398	-0.12752	-0.15733	-0.10775	-0.081331	-0.1264	-0.0052764	-0.038812	-0.036075	0.015342	-0.021908	0.10895	0.029679	0.19787	0	0.07612	0.082979	-0.25959	0.22605	-0.66162	-0.63849	
GABI_147F12[Helius5Feb2014][F000173]/Col-0[Helius5Feb2014][F000173]	-0.26495	-0.59638	-0.91088	-0.60287	-0.59848	-0.80571	-1.0272	-1.0432	-1.032	-1.1093	-1.2486	-1.0797	-1.0176	-1.4428	-1.2619	-1.3869	1.1726	0.0065726	0.086787	0.29912	0.3652	0.39848	0.38934	0.4754	0.50083	0.51318	0.54	0.59145	0.41922	0.49566	0.47968	0.42119	0.42332	0.25694	0.30957	0.27684	0.36218	0.31364	0.34921	0.29027	0.25313	0.39591	0.52248	0.69865	0.94198	1.152	1.7888	2.8438	0.75433	0.54769	0.71616	0.21642	0.6391	0.13344	0.40229	0.17585	0.23512	0.35693	0.201	0.48813	0.16273	0.47651	0.2321	0.41898	0.27348	0.3866	0.28887	0.27211	0.32387	0.15284	0.27506	0.099914	0.24833	0.090931	0.18919	0.036515	0.22578	-0.073259	0.19533	-0.060779	0.21212	-0.076019	0.16987	-0.088777	0.14159	-0.065829	0.079877	-0.058099	0.19012	-0.011144	0.18585	-0.047712	0.13709	-0.025208	0.17538	0.053465	0.18541	0.12672	0.26887	0.18258	0.40418	0.28319	0.52772	0.38494	0.79427	0.46952	1.2588	0.59989	1.548	0.94428	1.7865	1.734	
GABI_380D10[Helius13Aug2013][F0000CA]/Col-0[Helius13Aug2013][F0000CA]	-0.2638	-0.22756	-0.30368	-0.33525	-0.35575	-0.40395	-0.93342	-0.95867	-0.95805	-0.70817	-1.0141	-0.83304	-0.60621	-0.56304	-0.59019	-0.75037	0.63739	0.093307	0.063852	-0.078356	-0.044923	-0.010811	0.041157	0.072286	0.14336	0.10937	0.18594	0.14408	0.2613	0.33045	0.38495	0.50281	0.60018	0.61055	0.68475	0.73274	0.78043	0.85655	0.85172	0.88963	0.90402	0.84768	0.88576	0.86573	0.9014	1.114	2.4453	0	-1.5633	-0.95489	-0.92309	-0.55419	-0.63629	-0.33091	-0.39247	-0.23733	-0.2942	-0.16228	-0.18281	-0.16334	-0.12478	-0.21264	-0.036255	-0.31715	0.045898	-0.33611	0.068364	-0.35421	0.069712	-0.39387	0.069406	-0.34438	0.11886	-0.30099	0.13944	-0.23457	0.1671	-0.24328	0.2181	-0.23796	0.26004	-0.14005	0.30588	-0.1481	0.3644	-0.12996	0.39277	-0.13314	0.41994	-0.039221	0.46604	0.018132	0.52181	0.098338	0.54777	0.22843	0.54428	0.30735	0.5187	0.31492	0.60136	0.37934	0.61311	0.4406	0.79459	0.55463	1.2448	0.61494	3.0611	1.0424	2.6685	3.9608	
GABI_380D10[Helius14May2013][F00007A]/Col-0[Helius14May2013][F00007A]	-0.21309	-0.16932	0.1456	0.14969	0.062954	-0.02669	0.029046	0.16912	-0.22732	-0.066003	-0.18893	-0.24611	-0.40647	-0.55115	-0.30996	-0.27693	-1.0712	-0.34383	-0.15469	-0.22969	-0.16324	-0.15672	-0.08941	-0.071826	-0.093493	-0.060741	-0.032763	-0.0058693	0.035674	0.068357	0.086612	0.17269	0.24683	0.25092	0.29844	0.3066	0.36535	0.39782	0.39079	0.39804	0.41271	0.41252	0.45029	0.40177	0.47162	0.59402	1.4805	0	-1.4983	-0.91737	-0.81639	-0.47224	-0.46871	-0.32432	-0.41627	-0.2939	-0.24771	-0.26178	-0.18183	-0.2589	-0.16936	-0.2808	-0.1252	-0.2849	-0.12391	-0.32324	-0.11035	-0.29599	-0.086907	-0.30961	-0.055769	-0.23502	-0.036407	-0.23747	-0.056779	-0.1661	-0.03158	-0.13178	-0.014669	-0.11392	-0.01474	-0.14894	-0.0092519	-0.11196	-0.015368	-0.10149	-0.028625	-0.076146	0.006514	-0.069779	0.0033639	-0.077911	0.013644	-0.076066	0.0070228	-0.098515	0.0036749	-0.060875	-0.03446	-0.020277	-0.016838	0.011328	-0.0094322	0.048718	0.047334	-0.040983	0.22154	-0.033684	0.44256	0.16556	8.7167	2.3304	
GABI_380D10[Helius26feb2013][F000035]/Col-0[Helius26feb2013][F000035]	-0.099673	-0.14015	-0.20955	-0.3406	-0.48931	-0.69192	-0.6679	-0.70838	-1.0689	-1.2595	-1.3415	-1.6343	-1.481	-1.5137	-1.6963	-1.6922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.70544	0	-0.74285	0	-1.2965	0	-0.92244	0	-0.73485	0	-0.62847	0	-0.71158	0	-0.34184	0	-0.5102	0	-0.73538	0	-1.1035	0	-1.1626	0	-6.1134	0	-6.7923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
SAIL_104_H07[Helius04Jun2013][F000086]/Col-0[Helius04Jun2013][F000086]	0.78138	0.71104	0.72398	0.74859	0.88956	0.52222	0.19925	-0.15504	-0.54012	-1.6746	-2.4343	-2.3868	-2.427	-2.231	-2.0616	-1.7756	-2.0641	-1.8184	0.013998	0.783	1.3429	1.7356	2.0437	2.3751	2.6633	2.9578	3.1418	3.4589	3.5707	3.7203	3.8041	3.8933	4.1052	4.1245	4.1678	4.244	4.3187	4.4328	4.5299	4.6888	4.7467	4.9026	5.0446	5.1913	5.5152	5.9624	7.3074	9.8501	-6.2028	-5.0031	0	-4.8563	-12.1161	-4.5844	-7.5177	-4.3958	-5.7851	-3.7825	-5.2705	-3.2933	-4.6793	-2.8843	-4.0897	-2.6365	-3.7494	-2.5589	-3.5367	-2.3218	-3.2698	-2.2107	-3.1738	-2.0705	-2.9898	-2.0271	-3.0048	-1.9881	-2.9171	-1.8969	-2.8802	-1.75	-2.7284	-1.7829	-2.7168	-1.7578	-2.7575	-1.5655	-2.6472	-1.5546	-2.4275	-1.4102	-2.4026	-1.3053	-2.4688	-1.2935	-2.6454	-1.3459	-2.7463	-1.441	-2.9536	-1.5708	-3.1539	-1.716	-3.6413	-2.0839	-4.4614	-2.5562	-5.1967	-3.4272	-7.6369	-5.3018	-11.7157	-10.7568	
SAIL_104_H07[Helius14May2013][F000076]/Col-0[Helius14May2013][F000076]	0.77575	-0.66194	-0.92132	-0.70812	-0.77804	-0.8313	-0.88475	-0.93882	-0.25935	0.793	0.72635	0.23536	0.18558	-0.2235	-0.39844	-0.010803	0.99274	-0.08143	0.85515	1.1146	1.6516	2.1522	2.5473	2.9966	3.2101	3.613	3.8282	4.2962	4.7279	4.9108	5.1423	5.4123	5.9596	6.0956	6.2321	6.3546	6.4839	7.0413	7.0356	7.2245	7.4547	7.6136	7.8427	8.348	9.0296	10.4867	15.5268	0	3.3568	1.5939	-2.1759	-0.94257	-2.3082	-0.94508	-2.2518	-1.2818	-1.9637	-0.87817	-1.6301	-0.94968	-1.5699	-0.75302	-1.1157	-0.86992	-0.99551	-1.0036	-0.7244	-0.89635	-0.6029	-0.91862	-0.4441	-0.73441	-0.31968	-0.47368	0.22978	-0.16642	0.18947	-0.24522	0.43678	0.18555	0.50684	0.29888	0.85446	0.33479	0.95912	0.64801	1.0566	0.83468	1.3351	0.95168	1.3861	1.241	1.5938	1.5291	1.4429	1.5268	1.5864	1.7511	1.6401	2.0111	1.6219	2.1643	1.8581	2.1874	2.1452	2.1901	4.0667	2.1869	7.7682	3.5914	14.2219	10.6764	
SAIL_104_H07[Helius16Oct2013][F0000EC]/Col-0[Helius16Oct2013][F0000EC]	1.5103	1.1869	1.6941	1.7767	2.1329	2.6015	2.2921	2.6995	2.5474	2.2681	1.9959	2.543	2.4178	3.1323	2.9239	3.4471	-3.0205	-0.24695	0.59411	0.8125	1.5322	2.1331	2.6959	3.0462	3.3961	3.8388	3.9497	4.336	4.6567	4.9324	5.2007	5.4027	5.5993	5.8609	6.0202	6.2287	6.4088	6.4676	6.6841	6.8643	7.0748	7.162	7.3218	7.4148	7.9168	8.8622	11.5302	19.7405	2.0421	0.99327	-1.1378	-1	-1.4323	-1.0669	-1.9451	-1.0189	-1.9455	-0.59314	-1.603	-0.69657	-1.0796	-0.32973	-0.92001	-0.25493	-0.56674	-0.65562	-0.3176	-0.76329	-0.16622	-0.55468	0.17305	-0.39772	0.23428	-0.41452	0.47506	-0.23888	0.61218	-0.0087463	0.89271	0.18939	1.0015	0.46247	0.9249	0.28828	1.482	0.58155	1.6208	0.9296	1.7327	1.0887	1.8549	1.3898	1.9447	1.6463	2.071	1.7677	2.2673	1.9456	2.1235	2.4519	2.1256	2.4439	2.1017	2.6067	2.2278	2.735	3.505	2.4862	6.837	3.0791	11.004	8.3264	
SAIL_104_H07[Helius28May2013][F000086]/Col-0[Helius28May2013][F000086]	0.4381	0.57285	1.2372	1.5173	-2.0364	1.6546	2.3075	3.1374	3.4853	3.7931	2.3742	3.1198	3.3995	-2.243	2.9572	2.6734	-1.0982	-0.55907	0.80886	1.3706	1.8608	2.2884	2.9102	3.1979	3.4781	3.9545	4.4727	4.771	5.1151	5.5431	5.8001	5.9907	6.3445	6.4373	6.7198	6.9537	7.0763	7.4222	7.6497	7.9752	8.2584	8.5486	9.0326	9.6264	10.6702	13.3713	29.1076	0	1.8503	0.73436	-5.3469	-1.0337	-3.2368	-1.3647	-2.4215	-1.2686	-2.0057	-0.9794	-1.6571	-0.65817	-1.439	-0.59616	-1.0163	-0.40545	-0.81168	-0.36261	-0.49151	-0.26981	-0.26472	-0.17331	-0.17049	0.037696	0.10177	0.31215	0.15267	0.37349	0.37309	0.7026	0.61615	0.87994	0.87532	1.0193	1.021	1.2965	1.1963	1.4701	1.4342	1.7258	1.6895	1.6291	1.9095	2.2354	1.9278	2.3898	2.0627	2.5891	2.2239	2.6828	2.3442	2.9867	2.4597	3.1059	2.6834	3.1427	3.6678	3.3136	6.9856	3.8935	20.9994	5.899	0	0	
SAIL_104_H07[Helius29Oct2013][F0000FE]/Col-0[Helius29Oct2013][F0000FE]	2.2203	2.379	1.8816	2.6766	2.8359	2.6081	2.2569	2.7167	2.1178	2.1627	2.4014	2.0696	1.8042	2.0768	1.63	1.6993	0	-1.7886	-0.34827	-0.47649	0.26716	0.7637	1.3172	1.7595	2.287	2.6007	2.8772	3.4971	4.1261	4.2078	4.475	4.5535	4.7554	5.1361	5.5988	5.5693	5.877	5.7259	5.9208	6.2602	6.3591	6.3256	6.4966	6.8207	7.5253	8.9544	12.3638	21.6542	-10.5092	-3.0651	-10.5251	-3.574	-5.7143	-3.7291	-5.2016	-3.0526	-4.1717	-2.761	-3.6237	-2.0904	-3.0198	-1.9211	-2.276	-1.6485	-2.0325	-1.5055	-1.6369	-1.0304	-1.0468	-1.2835	-0.99951	-0.70915	-0.79932	-0.63867	-0.48782	-0.44471	-0.43085	-0.38945	0.050199	0.15536	0.4694	0.55872	0.5288	0.60712	1.0424	1.0737	1.1778	1.1499	1.5779	1.0625	1.8223	1.5383	1.9127	2.0645	2.453	2.5346	2.7328	2.6927	2.6197	2.9026	2.8736	3.0543	2.9115	2.9691	3.7034	3.0528	5.2536	3.3741	8.4351	4.6034	12.4194	10.6024	
SAIL_113_B12[Helius05feb13][F000021]/Col-0[Helius05feb13][F000021]	-0.23325	0.32689	0.79881	0.49163	0.74947	0.57877	0.9121	1.6782	2.3534	3.1283	3.9522	3.5903	3.4697	3.6679	4.1184	4.0947	-0.0466	0.34533	0.15007	0.29582	0.32117	0.37385	0.40706	0.46526	0.37874	0.22183	0.07662	-0.033662	-0.0084773	0.074364	0.088218	0.2189	0.19697	0.15785	0.21366	0.17526	0.38141	0.43084	0.56542	0.63139	0.81374	0.76699	0.9341	1.0453	1.3392	1.5936	2.101	3.9613	-0.78203	-0.53816	-0.7264	-0.49361	-0.5962	-0.51517	-0.75252	-0.70776	-0.83517	-0.37938	-0.84002	-0.27555	-0.44234	-0.090848	-0.9334	-0.72343	-1.0404	-0.76003	-0.97539	-0.73384	-1.0158	-0.90503	-1.0457	-1.0573	-1.126	-0.95797	-1.1055	-0.55777	-0.47439	-1.3772	-0.40391	-0.67139	-1.2546	-1.5303	-1.3592	-1.2964	-1.2045	-1.302	-1.3073	-1.2119	-0.5447	-1.3711	-1.822	-1.4882	-0.66678	-0.74131	-0.67355	-0.71664	-0.77825	-1.4946	-1.3645	-1.4327	-0.87847	-1.6419	-0.86213	-1.8006	-0.81692	-1.8629	-0.83432	-1.8371	-0.77644	-2.7781	-0.99357	-4.0558	
