AT1G14150	-0.009714242	-0.032485184	-0.004559747	0.062109533	0.136156321	0.1861449	0.222180674	0.219577683	0.224508647	0.22180864	0.22606094	0.220901764	0.229890004	0.239258741	0.239396383	0.239640702	0.253309007	0.252560902	0.250064589	0.254964444	0.245935293	0.25187307	0.248038433	0.239037401	0.206334819	0.165904599	0.079770089	0.0186717	-0.013467321	-0.035691865	-0.05514221	-0.024202558
AT1G14345	-0.02560551	-0.017449162	0.021132714	0.140274831	0.272838972	0.313196926	0.290512324	0.260939085	0.234951097	0.199542176	0.15356805	0.150363777	0.151369988	0.15577543	0.156908045	0.1772044	0.189260269	0.194046052	0.189164442	0.200286885	0.192606414	0.21176235	0.222541171	0.222387229	0.206943778	0.198995768	0.11759242	0.029665454	0.020322228	-0.006010391	-0.023325229	-0.021706189
AT1G14590	-0.047969874	0.009551509	-0.05745251	-0.047995437	-0.04727599	-0.073761182	-0.055126648	-0.035879146	-0.016253564	-0.016811838	-0.017786322	-0.024020092	-0.022037201	-0.036456226	-0.032516951	-0.02533865	-0.030846407	-0.036845348	-0.045205856	-0.053005012	-0.045320099	-0.067041402	-0.074038815	-0.091299451	-0.117068688	-0.099707563	-0.097582098	-0.053747836	-0.088173507	-0.057059616	-0.043670252	-0.042073051
AT1G15140	0.010763915	0.018753628	0.004145881	-0.010410757	-0.040056085	-0.071911328	-0.083760482	-0.081645426	-0.072372245	-0.074406711	-0.06022554	-0.060092597	-0.075942603	-0.069775407	-0.066108157	-0.06164381	-0.067877692	-0.062153013	-0.065863529	-0.067318341	-0.065522327	-0.072072103	-0.074889609	-0.046423246	-0.05896186	-0.032958416	-0.007822072	0.007670407	5.24E-4	0.009057042	-0.00410046	-0.012811891
AT1G15820	-0.001123396	0.005792241	-0.008683411	-0.005296781	-0.012558126	-0.032222145	-0.035880951	-0.039096737	-0.038315782	-0.038739154	-0.035655089	-0.03453004	-0.027388924	-0.021157662	-0.030285775	-0.024768831	-0.024304145	-0.021562547	-0.020120575	-0.018078388	-0.022552215	-0.017270149	-0.01758268	-0.019521151	-0.020792187	-0.007102974	-0.00551861	7.63E-4	0.003423644	0.00763636	-0.001023932	-0.007986248
AT1G16790	0.146088557	0.105442999	0.13155134	0.079045016	0.103392213	0.008325994	-0.039268154	-0.030980924	-0.056601295	-0.053508003	-0.032053019	-0.029952545	-0.001817405	-0.009179203	-0.034997916	-0.031657024	-0.025202621	-0.014555901	0.011907044	0.008747679	-4.51E-4	-0.007762995	0.038136681	0.04138206	0.003087212	0.104630132	0.100533208	0.163753151	0.119506193	0.115039767	0.125697032	0.130093343
AT1G16880	-0.05245122	0.024317741	-8.12E-4	0.015457411	-0.088022149	-0.120821189	-0.222859608	-0.287768063	-0.310192767	-0.321400539	-0.300066824	-0.351458043	-0.342317193	-0.356048873	-0.349061261	-0.345389774	-0.29579563	-0.308985241	-0.290433878	-0.234257791	-0.243477286	-0.203913912	-0.137012272	-0.076025783	-0.056435558	-0.030649296	-0.046471349	0.02684464	-0.115749727	5.11E-4	-0.192643114	-0.145171938
AT1G17850	0.014027063	0.003779644	0.016939502	0.001636276	0.011557076	0.005440878	0.004786458	-0.004513372	0.00157088	0.002851045	-0.001662438	0.004359572	-9.98E-4	-0.007961516	0.007337528	0.01196807	0.004654657	0.005146866	0.015310549	0.006761668	0.007638775	0.013009879	0.006298418	0.01968375	0.010285932	0.004528301	0.008843317	0.02238236	0.015678022	0.015643948	0.004871812	0.009310873
AT1G18730	4.05E-4	-0.033247961	0.006142853	0.041192286	0.14679208	0.2366005	0.30227227	0.314323637	0.311145948	0.304720708	0.28316843	0.300674719	0.303312209	0.300530152	0.282203528	0.267491899	0.265394116	0.267882284	0.293482418	0.257522831	0.261459935	0.232692073	0.248531021	0.216521701	0.178949843	0.120031557	0.051505013	-0.013694593	-0.055787483	-0.07901182	-0.069238297	-0.02279752
AT1G20810	0.009325719	-0.002482392	-0.014914684	-0.020850756	-0.029459515	-0.059142204	-0.083645125	-0.080150313	-0.092655565	-0.086862367	-0.083221936	-0.083118566	-0.08262062	-0.08230566	-0.080252407	-0.070870006	-0.063951164	-0.074410541	-0.071261376	-0.060945807	-0.064710767	-0.057290733	-0.059740097	-0.05457673	-0.051038244	-0.036576844	-0.024088485	-0.019688435	-0.01563769	-0.016330235	-0.005151656	-0.009403194
AT1G21750	0.005189387	0.0020436	0.010512606	-0.007593058	-0.015732426	-0.036232031	-0.064021763	-0.090235821	-0.092549132	-0.101789091	-0.093652028	-0.090992763	-0.092355639	-0.074703783	-0.091370843	-0.078282132	-0.075857971	-0.069826144	-0.07357535	-0.062440842	-0.062904282	-0.051846996	-0.042194605	-0.040106208	-0.03538695	-0.018152408	0.001725875	-0.008526291	-0.011192421	-0.01198152	-0.002666447	0.004814611
AT1G22450	-0.3464157	-0.321263631	-0.367490537	-0.345209472	-0.278501568	-0.268516935	-0.223950286	-0.231351778	-0.206922005	-0.20445857	-0.281867039	-0.270293481	-0.29334154	-0.227154054	-0.223925981	-0.23504992	-0.238930822	-0.220255682	-0.191952503	-0.235825681	-0.226614063	-0.198538592	-0.186852194	-0.175513002	-0.225351555	-0.26543666	-0.347213666	-0.470597631	-0.402575299	-0.480055866	-0.435575352	-0.422393861
AT1G23740	-0.024815581	0.061576715	-0.033686022	-0.030025381	-0.047469285	-0.052848802	-0.041769541	-0.055221415	-0.026348829	-0.034872504	-0.010153295	-0.035952536	-0.029132276	-0.02343498	-0.009789846	-0.017180206	-9.96E-4	-0.028985932	-0.037410046	-0.019311394	-0.041119309	-0.036022126	-0.016074284	-0.007139959	-0.043267659	-0.044816249	-0.048451681	0.011164603	-0.050744985	0.065326379	0.096287753	0.080421564
AT1G27510	-0.007022686	-0.003477587	-0.002075559	0.00247527	0.016101615	0.022168337	0.012398637	0.03129802	0.027627182	0.026336637	0.04082062	0.032742689	0.032525895	0.053108943	0.064966658	0.069665799	0.067720034	0.09106964	0.087765954	0.072297157	0.092309432	0.120920861	0.107412227	0.110499023	0.094964084	0.078862594	0.040560921	-0.006050376	-0.007563445	0.014723518	0.005822984	-0.018909665
AT1G29920	0.103949785	0.108287791	0.090827739	0.064403255	0.052976269	-8.41E-4	-0.021248992	-0.031724071	-0.023329882	-0.010476006	-0.00662955	-0.018510909	-0.010645019	-0.008053859	-0.018984949	-0.013851941	-0.008037818	-0.01645384	-0.004638999	0.003286003	0.004151025	0.003116431	0.009387989	0.019456868	0.006861539	0.026470657	0.056223218	0.086493215	0.08319957	0.089369214	0.089301917	0.119854439
AT1G30510	0.040020694	0.035184603	0.0300028	0.027507413	0.030898707	0.020757813	-0.010310975	-0.018353531	-0.0240023	-0.033463831	-0.036777561	-0.03749858	-0.04429492	-0.047499361	-0.056847366	-0.048260299	-0.05343835	-0.05545017	-0.056593841	-0.045881137	-0.049455137	-0.052045182	-0.039298332	-0.029105269	-0.019453911	-4.48E-4	0.015678427	0.026282581	0.031149991	0.033492637	0.041154507	0.03615729
AT1G31180	0.007824996	0.021104576	0.004487558	-0.020095656	-0.036251578	-0.05690029	-0.052969836	-0.052146435	-0.039881465	-0.039093452	-0.040100296	-0.049380976	-0.055671222	-0.04630455	-0.05012478	-0.046513798	-0.047246635	-0.049903118	-0.036352266	-0.036447599	-0.039631722	-0.028855088	-0.022117917	-0.009913108	-0.01099963	-0.001447475	0.015141693	0.013570285	0.003976962	0.013607473	0.00599555	0.012824899
AT1G32500	3.64E-4	0.03001423	0.061064204	0.12340934	0.15624256	0.169101415	0.114485315	0.073045472	0.053162318	0.021439825	-0.018619148	-0.059785788	-0.05510025	-0.047933312	-0.051824432	-0.052417925	-0.021826209	-0.010220248	0.004690147	0.033260761	0.038308336	0.106244856	0.159842589	0.212993997	0.275587422	0.317933114	0.306403289	0.287886832	0.262908145	0.23905424	0.2135548	0.188973159
AT1G42960	0.029553877	3.64E-4	0.005994253	-0.01246268	0.001543577	0.007520969	0.01829632	0.028008576	0.022792069	0.015712729	0.029167303	0.033743099	0.03514436	0.061681424	0.058872771	0.058399515	0.074359636	0.089327301	0.083622127	0.104333733	0.112525908	0.091670879	0.124528176	0.091434975	0.09926694	0.080927643	0.054504749	0.040110371	0.024435179	0.045214452	0.043078216	0.011154822
AT1G44575	-0.008959127	0.003498014	-0.00946946	-0.039336515	-0.114813812	-0.234190787	-0.426717968	-0.594945102	-0.706653052	-0.827324404	-0.915822103	-1.003424037	-0.987387172	-0.994856312	-0.999132284	-0.97307655	-0.929906304	-0.895254056	-0.840527812	-0.806363224	-0.79346739	-0.651737326	-0.528660033	-0.410258212	-0.264779585	-0.144273663	-0.050359007	-0.01366451	0.00140629	-0.010701603	-0.008235292	-0.00422305
AT1G50250	4.68E-5	-0.004105515	-0.012626093	-0.026125444	-0.017072816	-0.021821032	-0.030121808	-0.040334568	-0.038212906	-0.052436235	-0.048590558	-0.050838065	-0.044122563	-0.046169603	-0.047692699	-0.050506537	-0.046423175	-0.04942339	-0.041491264	-0.0405463	-0.03083662	-0.030473378	-0.02353127	-0.024152313	-0.016469652	-0.014512178	-0.01632416	-0.012953527	-0.013350618	-0.015980043	-0.002342133	-0.001083663
AT1G50450	0.018777099	0.052006137	0.050469461	0.055498373	0.063274808	0.089253337	0.07054607	0.040426962	0.072273568	0.069197274	0.049851794	0.042411755	0.062448284	0.044570021	0.039773416	0.055446562	0.062090601	0.074712367	0.085919684	0.095879331	0.078099284	0.097682202	0.107988857	0.112653776	0.124755927	0.132428688	0.137481087	0.145992864	0.11475046	0.121696637	0.128065396	0.158272242
AT1G50460	-0.029645795	-0.047856637	-0.063365892	-0.066931625	-0.101408904	-0.103807435	-0.104308371	-0.123234571	-0.116044504	-0.106454238	-0.109553384	-0.086121718	-0.089113089	-0.081811142	-0.085517009	-0.083413065	-0.094714684	-0.086302295	-0.084131279	-0.095763714	-0.09491724	-0.083360686	-0.091817117	-0.090331885	-0.092831519	-0.075174417	-0.065611699	-0.04563232	-0.059095247	-0.034643139	-0.00296254	-0.012568898
AT1G51350	-0.008949604	-0.006519159	-0.008172558	-0.014271684	-0.017196595	-0.037017777	-0.044390988	-0.052211019	-0.053715403	-0.057960964	-0.057479891	-0.059467291	-0.064668524	-0.060894144	-0.050105943	-0.055320593	-0.054047401	-0.051810805	-0.043886284	-0.042325469	-0.037959213	-0.027019519	-0.027801262	-0.020381826	-0.021730787	-0.024033518	-0.014613134	0.001097318	-0.006083733	7.66E-5	0.00304145	0.025515752
AT1G52220	-0.027354909	-0.022605264	-0.019198051	-0.017720911	-0.016677722	-0.051673557	-0.077002488	-0.087279318	-0.092236745	-0.086413885	-0.083576302	-0.067370303	-0.075104568	-0.073154207	-0.068895281	-0.058427701	-0.063853383	-0.064440364	-0.060820001	-0.067097202	-0.065754834	-0.052942844	-0.05037131	-0.039588166	-0.040153286	-0.014099252	0.005152885	0.010377188	0.005184396	-0.004913499	-0.012822384	-0.009800093
AT1G54050	-0.027983054	-0.02179675	-0.016522931	-0.011712856	4.79E-4	-0.00417672	0.007409024	0.001687053	-0.009707589	-0.01290411	-0.004327594	-0.03313666	-0.013668505	-0.011624272	-0.008059411	-0.010773605	-0.001013448	-0.013835688	-0.01049658	-0.022170028	-0.002986866	0.008547067	-0.012435402	0.00469619	0.006905895	0.009057392	0.011861331	0.005521691	-0.010332097	-0.005948653	-0.01231506	-0.029552954
AT1G54500	-0.014044592	-0.03714604	-0.032122882	-0.069541554	-0.103846522	-0.119092228	-0.111529432	-0.127922426	-0.130567069	-0.128820502	-0.144310664	-0.15897939	-0.165765274	-0.164752323	-0.165855271	-0.169784789	-0.179303316	-0.177463892	-0.172745959	-0.177729223	-0.165571171	-0.158986119	-0.14347434	-0.133516361	-0.111312644	-0.089305065	-0.056756881	-0.02045082	-0.036022197	-0.042317415	-0.032152954	-0.00959373
AT1G54580	-0.043170292	-0.033223233	-0.028338239	6.2E-4	0.047295215	0.095712146	0.140425672	0.16851164	0.182506998	0.181718082	0.181153787	0.178619785	0.196167133	0.193400547	0.200112205	0.216921557	0.225236647	0.231261699	0.246040197	0.243260349	0.241090661	0.253066495	0.24489828	0.232296833	0.193752248	0.15186865	0.066886013	0.008642264	-0.020415461	-0.049639323	-0.051074376	-0.048346931
AT1G54780	-4.76E-4	0.001728126	0.024330121	-0.019143918	-0.03649713	-0.095021452	-0.112229929	-0.079414343	-0.132218077	-0.124782176	-0.181366358	-0.208429657	-0.232489189	-0.204129112	-0.220524451	-0.206984063	-0.226270106	-0.188137948	-0.181249577	-0.21358872	-0.182058518	-0.164846324	-0.161880914	-0.125022322	-0.144875749	-0.101748996	-0.059785847	-0.015748929	4.76E-4	0.01040117	0.007898948	0.043125657
AT1G54790	0.052501607	0.035270078	0.020705553	0.006466122	-0.012992116	-0.039430962	-0.032113927	-0.023692878	-0.053598326	-0.031372939	-0.022377778	-0.036834366	-0.022292427	-0.021754307	-0.013641216	-0.009824102	-0.012664666	-0.014061663	0.002715897	-0.017135266	-7.74E-4	0.004691437	4.93E-4	0.012347396	-0.001145133	0.004744763	0.014063835	0.009237841	0.025010556	0.026609428	0.038666187	0.038302048
AT1G55370	0.003666725	-0.036784064	-0.028133122	0.047440255	0.119382996	0.209919147	0.207103564	0.205386422	0.240875017	0.24042976	0.199986127	0.201707264	0.208155501	0.200985093	0.212603795	0.20864735	0.205961878	0.225046449	0.226882191	0.218730277	0.213656245	0.234039146	0.22553225	0.216521874	0.203467084	0.181175504	0.098259681	0.050926774	-0.021954337	-0.018856583	-0.015025065	0.027105939
AT1G56500	8.43E-4	1.41E-4	6.67E-4	0.034267981	0.058290218	0.065979519	0.051085424	0.021525938	0.010267066	8.15E-5	-0.007787746	-0.010392924	-0.014101353	-0.015881456	-0.010740603	-0.013521618	-0.010055288	-0.015741786	-0.002522979	-0.002796524	-0.008244338	0.003294667	0.014422391	0.030047803	0.074563997	0.110557375	0.150624147	0.176093847	0.166866849	0.16812303	0.171466132	0.182193173
AT1G65230	-0.010150358	-0.023289326	-0.054088047	-0.097531385	-0.164101099	-0.224022745	-0.352181983	-0.427911426	-0.496655074	-0.56820778	-0.623421599	-0.686592819	-0.692011371	-0.699269361	-0.701139133	-0.689750641	-0.654064826	-0.624918078	-0.582556602	-0.535652568	-0.511482853	-0.429145373	-0.353813049	-0.249787367	-0.127998555	-0.032883444	0.043478649	0.063594622	0.070342299	0.078256644	0.097224609	0.092510587
AT1G65260	0.049104732	0.014750592	-0.065449499	-0.004166051	-0.008715911	0.014202756	-0.025474062	-0.028601361	-0.021851551	-0.041670555	-0.084549159	-0.03933099	-0.017252095	-0.035848957	-0.051734947	-0.014860583	-0.027319904	-0.062604027	-0.047747815	-0.050686766	-0.024790609	-0.024852096	-0.027169059	-0.053911429	-0.006433333	-0.02910457	5.92E-4	-0.009591081	0.019538455	0.039429003	0.031765343	0.026093614
AT1G66670	-1.04E-4	-5.19E-4	0.023838437	-0.015563272	-0.024770217	-0.027990989	-0.017285678	-0.016063158	-0.011451855	-0.012012292	-0.018117099	-0.016699251	-0.016215898	-0.01605389	-0.006356793	-0.00223919	-0.004205816	0.003213572	0.007480998	0.008355128	0.006918866	0.010359366	0.009104297	0.005706004	0.003321312	-0.005547966	4.85E-4	0.019691535	0.013312457	0.013643398	0.018465349	0.010402869
AT1G67280	0.008435663	-0.005976527	0.003941081	-0.026412035	-0.027106304	-0.02076929	-0.017856176	-0.007317234	-0.013298303	-0.002178688	-0.002802154	-0.008741349	-0.006979788	0.00223659	1.92E-5	0.005141966	0.005213533	0.013081298	0.015618987	0.010831914	0.019423281	0.027228908	0.023145071	0.027675838	0.02858815	0.028205587	0.019145284	0.020329851	0.013985815	0.010663284	0.007821917	0.017494675
AT1G67700	0.038233083	0.046598181	0.125125416	0.286356899	0.399983473	0.417371336	0.392669045	0.353286504	0.325828178	0.304509008	0.295140584	0.287706614	0.297745038	0.301210058	0.31092484	0.323603603	0.34094773	0.351996907	0.355833119	0.358194263	0.371336429	0.374789706	0.371283294	0.355238188	0.345060477	0.321655163	0.270964318	0.218596985	0.177604859	0.139076259	0.088137481	0.039881476
AT1G67840	0.039037489	0.045206809	-0.015421398	0.010878299	-0.03462613	-0.029870411	-0.035199385	-0.012221032	0.051429049	0.03754026	0.008388591	0.022681952	0.027757176	0.031096072	0.05415548	0.054311726	0.064096947	0.068885865	0.070578499	0.066674413	0.049827083	0.033635527	0.057080002	0.018410999	0.032150147	0.052317176	0.063734112	0.071380175	0.017148262	0.114495796	0.062281287	0.092461438
AT1G71500	-0.031862989	-0.006692556	0.001080794	-0.002879704	-0.051287297	-0.120059096	-0.220500157	-0.283001433	-0.344461408	-0.372408233	-0.390184999	-0.406362537	-0.393862715	-0.399711519	-0.381878329	-0.396084817	-0.395166458	-0.402076571	-0.397654686	-0.374221722	-0.386747095	-0.322618707	-0.25121632	-0.167225906	-0.047410134	0.068594219	0.139750477	0.136363996	0.115459167	0.095326138	0.061165745	0.038423677
AT1G72640	0.035614544	-0.016954928	-0.034996604	-0.029916545	-0.015374213	-0.025652256	-0.030743981	-0.02817232	-0.038559059	-0.050718843	-0.03978583	-0.056739367	-0.044567478	-0.03995555	-0.042422472	-0.03830901	-0.044770574	-0.039000179	-0.031901831	-0.046254469	-0.042576197	-0.032053519	-0.046298928	-0.03584199	-0.040747904	-0.040231788	-0.041306918	-0.03815974	-0.043943286	-0.036457657	-0.009884712	0.019388491
AT1G73530	-0.479311151	-0.00643681	-0.074801195	-0.238834165	-0.368284742	-0.391279945	-0.572816897	-0.901717106	-1.120058924	-1.317324759	-1.444995254	-1.474372856	-1.425386663	-1.503239233	-1.459943843	-1.3756858	-1.37677002	-1.307934934	-1.195797759	-1.097624684	-0.949024658	-0.814481112	-0.632452069	-0.369382702	-0.184428429	0.083740938	0.188192396	0.223212239	0.133640147	0.074559819	0.08212569	-0.074057975
AT1G74070	0.048714833	0.054139062	-0.009033112	-0.00251788	-0.02871182	-0.010510748	-0.036430365	-0.032087874	-0.018958635	-0.027664361	-0.024569789	-0.028216856	-0.0360445	-0.031574329	-0.017196631	-0.010593175	-0.001026316	-0.00964382	-0.00795645	0.008415612	0.021665564	0.005210399	0.005780081	0.03073324	0.028474891	0.057983392	0.04035876	0.056304748	0.039042396	0.064556376	0.07576819	0.072028711
AT1G74710	-0.036990822	-0.009573288	-0.005563238	-0.013728618	6.16E-4	0.006480835	0.02318018	0.015068386	0.009817693	0.001755368	0.005136569	9.15E-4	0.003551051	-0.003496235	0.007146067	-0.002197822	-0.01466675	0.00999373	0.010390158	0.001936129	-0.004478728	0.001930937	-0.007936456	3.59E-4	0.005498592	0.009365819	0.002178009	-0.001303633	-0.003739908	-0.027915194	-0.034596473	-0.052051632
AT1G74880	0.023629828	-0.001503925	-0.036955096	-0.006492642	0.021799448	0.019752506	0.022751839	0.01667321	0.03425837	0.0202428	-0.002756642	-0.002631916	0.004074889	0.004214862	0.01506426	0.00594475	0.006542936	0.014971591	0.029789327	0.016252596	0.021901338	0.027190355	0.025950298	0.025686834	0.041163594	0.028484143	0.019563825	0.018003343	-0.009567435	-0.020967674	-0.006826949	0.006417989
AT1G75690	-0.075125067	-0.045801022	-0.036457419	-0.026891355	-0.006988612	0.007024868	0.007403356	0.007510834	0.020626479	0.017743428	0.027315286	0.024767141	0.020543346	0.015404859	0.009064798	0.012015546	0.003711147	-0.006722281	-0.008271467	-0.024192093	-0.03975086	-0.053862577	-0.058854046	-0.035472038	0.003121589	0.053905971	0.10697421	0.110106554	0.103209502	0.092106283	0.053752215	0.032828322
AT1G76760	-0.006189678	-0.006318676	-0.020359653	-0.012816201	-0.006292991	-0.031392974	-0.01034981	-0.014722469	-0.006328289	-0.004219421	-0.001716878	-0.007899062	0.013862123	-0.00364299	-0.00299297	0.008052787	-0.004374119	0.016844236	0.0026593	0.002340862	0.005809714	0.002846708	0.002195992	-8.83E-4	-0.008171866	-0.009687905	-0.01676943	-0.011614781	-0.001221334	-0.003751372	0.010697017	0.007621283
AT1G78915	0.026193247	0.045245939	0.032801994	0.066784518	0.026722629	-0.003860256	-0.051022309	-0.032046762	-0.005762179	-0.044806061	-0.013494143	0.009312151	7.76E-4	-0.002873393	0.017971316	0.010237871	0.013610493	0.025533215	0.006647578	0.008519275	0.003202738	0.019321431	0.029159835	0.026435414	0.03424885	0.043285019	0.089137088	0.063131033	0.065792391	0.027684812	0.012765521	-0.001945486
AT1G79040	-0.059563265	-0.074082945	-0.115616915	-0.164117385	-0.254548002	-0.370708754	-0.582688909	-0.73007091	-0.872478498	-0.979600332	-1.042551068	-1.113568147	-1.080001927	-1.075421803	-1.059043385	-1.049871601	-1.006023681	-0.957934217	-0.916903081	-0.859835227	-0.802962481	-0.706716399	-0.611073614	-0.484280337	-0.329800907	-0.207277387	-0.132378032	-0.107384657	-0.107439883	-0.099873624	-0.071864779	-0.060738932
AT1G79230	0.008368317	0.020113685	0.009657538	0.001251927	-0.011308995	-0.024622904	-0.038772358	-0.055743159	-0.054064645	-0.042491889	-0.031233839	-0.040587269	-0.045541133	-0.032608738	-0.032702021	-0.043610347	-0.039361716	-0.037167151	-0.038523362	-0.042181917	-0.044600001	-0.034766749	-0.045974073	-0.031412532	-0.025713356	-7.88E-4	0.006053942	0.010297729	-0.002826861	0.012422041	0.027891225	0.034584745
AT1G79450	0.04081976	0.017807673	0.007522952	0.030717636	0.061633621	0.067211079	0.037907844	0.050134374	0.054645298	0.008961498	0.016055314	0.038824508	0.020617224	0.04729279	0.043639359	0.036766406	0.047524925	0.054400125	0.056398305	0.073546942	0.060874949	0.084156992	0.104736728	0.105177591	0.137616086	0.100200595	0.12524174	0.138954037	0.133420626	0.104913358	0.083086367	0.117420841
AT1G80030	-0.003341644	-0.014536069	-0.009912611	-0.009258212	0.005475559	0.012075312	-0.001674124	-0.009728116	-0.026039521	-0.031206491	-0.037394629	-0.039942935	-0.039678158	-0.040850391	-0.035772227	-0.024051226	-0.023036966	-0.014067472	-0.003182343	0.00263868	0.015744775	0.019843519	0.033296667	0.044627091	0.0436242	0.049135	0.028244344	0.007557296	-1.84E-4	-0.002431363	-0.002700791	-0.004210172
AT2G01140	0.105723205	0.101387723	0.137633256	0.081509417	0.100373705	0.111207288	0.138739969	0.09565606	0.107395475	0.108797416	0.083743483	0.12768245	0.13213834	0.114870037	0.127931265	0.103262782	0.098326149	0.122916671	0.120039601	0.129158295	0.123053374	0.127460932	0.122853893	0.136787329	0.17771993	0.181927088	0.196415739	0.199811552	0.1698816	0.189288327	0.174330045	0.204098878
AT2G01918	0.005627658	-0.028163104	-0.013084987	0.044139141	0.144998246	0.200549701	0.229955275	0.228284238	0.207971661	0.207074869	0.196564792	0.185943416	0.191107422	0.192571535	0.195113861	0.193583173	0.200049692	0.204554349	0.208220325	0.191473987	0.190139192	0.203878982	0.19829059	0.197347432	0.170172246	0.146265911	0.079585673	0.02113554	-0.035618735	-0.039060229	-0.032665364	0.018461167
AT2G17630	0.006305497	0.001918344	0.002203983	-0.015236423	0.004594602	0.011720004	0.01294522	0.022590673	0.018469797	0.022642339	0.028857194	0.015122364	0.01905098	0.023429992	0.029743647	0.030384884	0.003227012	0.021648755	0.031009102	0.037506202	0.043042606	0.039729702	0.024550353	-0.196446798	0.033508952	0.02243521	0.041698482	0.005400191	0.022875588	0.00600889	0.011599517	0.011047133
AT2G18790	0.233067533	0.291833872	0.374101389	0.336219896	0.356847398	0.444838019	0.468977718	0.473388213	0.408689479	0.355522943	0.289725374	0.231039117	0.22044774	0.181140286	0.138516738	0.114634705	0.088278625	0.068338448	0.077858091	0.080335748	0.086352893	0.12236143	0.199223457	0.260847698	0.320251996	0.384190568	0.423615305	0.353364495	0.388885783	0.318316158	0.293096176	0.287919067
