AT2G01140	10	8	7	6	4	1	2	3	5	3	7	3	5	3	3	4	7	9	7	6	2	7	3	2	6	7	4	7	9	4	10	7	1	5	7	10	8	5	10	7	2	1	6	2	9	9	9	6	7
AT1G67700	8	9	7	10	9	10	6	10	1	10	1	5	3	1	10	10	6	8	9	7	9	5	10	8	7	3	8	5	3	10	6	1	8	10	8	5	9	7	8	3	5	4	4	3	2	6	7	7	5
AT5G01500	8	9	7	10	9	10	10	4	6	4	1	5	1	7	5	10	10	8	9	7	5	5	10	8	10	1	5	5	7	10	2	1	5	10	8	5	9	7	8	3	9	4	4	3	1	1	7	4	5
AT3G57680	8	9	7	10	9	10	10	4	6	4	2	10	9	7	4	2	10	8	1	7	5	5	6	10	4	8	2	9	7	1	2	10	5	4	10	3	6	6	8	6	9	2	3	7	2	6	7	7	5
AT4G16155	9	3	7	10	9	10	10	8	6	2	10	10	9	5	8	8	3	2	1	8	10	9	9	10	4	5	2	6	4	8	2	4	5	4	6	3	10	6	2	9	1	2	3	10	5	6	1	7	4
AT1G56500	9	9	7	10	9	10	10	8	6	2	3	10	9	5	8	8	3	8	1	8	10	5	10	8	1	1	5	2	7	9	2	10	5	10	8	2	2	7	8	2	5	7	9	8	1	1	4	4	5
AT1G22450	2	1	6	10	9	10	10	4	6	2	3	10	9	5	8	8	3	2	1	8	10	8	9	10	4	5	2	6	4	8	2	4	5	4	6	7	10	6	2	9	1	2	3	10	5	2	1	2	4
AT5G53170	5	9	7	10	9	10	10	4	6	4	3	10	9	5	8	8	3	2	1	8	10	9	9	3	4	5	7	6	4	1	2	4	5	4	6	7	10	6	2	9	1	2	3	7	2	6	7	7	1
AT5G15250	8	9	7	10	9	10	10	4	6	4	1	5	1	7	5	10	10	8	9	7	5	5	6	10	10	3	5	9	7	10	2	10	5	7	10	5	6	6	8	6	9	2	3	7	2	6	7	7	5
AT3G58010	9	9	7	10	9	10	10	4	6	2	3	10	9	5	4	8	3	2	1	8	5	9	9	10	4	8	2	9	7	1	2	4	5	4	10	3	10	6	2	9	9	2	3	7	5	6	7	7	5
AT2G29500	8	9	7	10	9	10	6	4	1	10	1	5	3	1	5	10	10	8	9	7	5	5	10	8	10	3	8	5	3	10	6	1	5	7	8	5	9	7	8	3	5	4	4	3	1	1	7	7	5
AT3G60370	9	9	7	10	9	10	10	4	6	4	3	10	9	5	4	2	3	8	1	7	5	5	9	10	4	5	5	9	7	1	2	10	5	4	8	3	10	6	2	9	9	2	3	7	5	6	1	7	5
AT1G50460	9	3	7	6	4	1	1	9	4	9	3	10	9	5	4	8	3	6	1	8	10	9	9	10	1	8	2	9	7	1	2	6	5	4	3	3	10	6	2	9	1	2	3	10	5	6	9	7	4
AT2G26800	8	9	7	10	9	10	8	4	6	10	1	5	3	7	5	10	10	8	9	7	5	5	10	8	10	3	5	5	3	10	2	1	5	7	10	5	9	6	8	3	9	4	4	7	2	6	7	7	5
AT1G21750	4	5	8	6	4	1	2	3	5	5	7	3	5	8	3	1	1	6	1	2	2	5	5	2	6	8	4	7	9	4	10	6	1	8	7	10	8	5	10	7	2	1	6	5	7	8	8	10	10
AT2G44990	8	9	7	6	4	1	10	4	6	10	1	5	3	7	5	10	10	8	9	7	5	5	10	8	10	3	8	5	3	10	6	1	5	7	8	5	9	7	8	3	9	4	4	3	1	6	7	4	5
AT1G30510	4	4	5	6	4	1	1	9	9	3	2	10	9	7	4	2	10	6	1	7	5	5	6	10	4	8	2	9	7	1	2	6	5	4	5	3	6	6	10	6	2	2	8	2	9	9	10	8	6
AT3G10130	1	8	4	10	9	10	10	4	6	4	2	10	9	7	4	2	10	8	1	7	5	5	6	10	4	8	5	9	7	1	2	10	5	7	10	3	6	6	8	6	9	2	3	7	10	6	9	6	8
AT3G22690	8	9	7	10	9	10	10	4	6	4	2	10	9	7	4	2	10	8	1	7	5	5	6	10	4	8	5	9	7	1	2	10	5	4	10	3	6	6	8	6	9	2	3	7	2	6	7	7	5
AT1G54050	8	9	7	10	9	10	8	4	8	10	1	5	1	7	5	2	10	8	9	7	5	5	6	10	4	8	5	9	7	1	2	10	5	7	10	3	6	6	8	6	9	2	4	7	2	6	7	7	5
AT1G55370	9	3	7	10	9	10	10	4	6	4	1	5	1	7	5	2	10	8	1	7	5	5	6	10	4	8	5	9	7	1	2	10	5	4	10	3	6	6	8	9	9	2	3	7	5	6	1	7	4
AT4G35770	8	8	7	10	9	10	10	4	6	4	2	10	9	5	4	2	10	8	1	7	5	5	6	10	4	8	5	9	7	1	2	10	5	4	10	3	6	6	8	6	9	2	3	7	2	6	7	7	5
AT3G56040	2	1	6	5	1	2	3	1	2	1	8	2	6	6	2	6	5	4	2	5	7	2	2	5	9	2	3	3	8	2	9	2	6	6	7	8	1	1	7	10	3	3	2	1	6	3	5	2	2
AT1G27510	4	4	5	4	2	9	4	3	5	3	7	3	1	4	5	2	10	8	9	7	5	5	6	10	10	3	8	5	3	10	6	1	5	7	10	5	6	6	8	6	9	2	3	7	9	9	10	8	6
AT5G59250	9	9	7	10	9	10	10	4	6	2	3	10	9	5	8	8	3	2	1	8	10	9	9	10	1	5	2	9	4	8	2	4	5	4	6	3	10	8	2	9	1	2	3	8	5	2	1	7	4
AT1G75690	9	9	7	10	9	10	10	8	6	2	3	10	9	5	8	8	3	1	1	8	10	8	9	10	1	5	2	9	4	8	2	4	5	4	6	7	10	8	2	9	1	2	3	10	5	6	1	7	5
AT4G01900	1	8	4	6	4	1	1	9	9	3	2	10	1	7	4	2	10	6	1	7	5	5	6	10	4	8	5	9	7	1	2	10	5	7	10	3	6	6	8	6	9	2	3	2	10	9	9	6	8
AT2G18790	5	9	3	1	8	10	6	10	7	7	4	9	7	1	10	10	6	8	9	3	9	5	10	8	7	4	8	5	3	9	1	1	8	10	8	2	2	7	3	2	5	7	7	6	4	1	4	3	1
AT1G78915	4	4	5	4	2	9	2	3	5	5	7	3	5	8	3	1	1	9	7	2	2	5	5	2	6	8	4	7	7	5	10	6	5	8	5	10	8	5	10	7	2	1	6	5	7	8	8	8	6
AT3G24590	1	8	4	10	9	10	10	4	6	4	2	10	9	7	4	2	10	8	1	7	5	5	9	10	4	8	2	9	7	1	2	10	5	4	10	3	6	6	2	6	9	2	3	7	10	6	9	6	8
AT2G01918	10	8	10	9	4	1	1	2	8	3	7	5	5	4	5	10	10	8	9	7	5	5	6	10	10	3	5	5	3	10	2	10	5	7	10	5	6	6	8	6	9	2	3	7	10	6	9	6	7
AT1G52220	9	9	7	10	9	10	10	4	6	4	2	10	9	5	4	2	3	8	1	7	5	5	9	10	4	1	5	9	7	1	2	10	5	4	8	3	10	6	2	9	1	2	3	10	5	6	1	7	5
AT3G15360	4	5	8	10	9	10	10	4	6	4	2	10	9	5	4	2	3	8	1	8	5	5	9	10	4	8	2	9	7	1	2	10	5	4	10	3	6	6	8	6	9	2	6	2	7	10	6	10	10
AT1G65260	10	8	10	4	2	9	2	6	5	5	7	3	8	3	3	4	7	9	7	6	2	5	5	2	6	8	4	7	9	4	10	7	1	5	7	10	4	5	10	7	2	1	6	5	7	8	6	10	7
AT4G04020	8	9	7	10	9	10	10	4	6	4	1	5	1	7	4	2	10	8	9	7	5	5	6	10	4	1	5	9	7	1	2	10	5	7	10	5	6	6	8	3	9	4	4	3	1	6	7	4	5
AT1G32500	5	9	7	1	9	10	9	10	2	7	9	7	7	2	8	9	4	7	5	3	1	10	8	3	2	4	7	8	4	3	1	4	8	9	6	2	3	4	3	8	1	3	2	1	4	4	4	3	1
AT3G47060	8	9	7	6	4	1	2	9	9	3	1	5	1	7	5	2	10	8	9	7	5	5	10	10	10	3	8	5	3	10	6	1	5	7	10	5	9	6	8	3	9	4	4	7	2	6	7	7	5
AT2G26550	2	1	6	5	1	2	3	8	2	2	10	7	6	5	8	9	4	7	5	3	1	10	8	3	2	10	9	8	1	3	1	2	10	9	6	7	3	2	7	8	3	3	2	1	6	4	5	2	2
AT4G20820	8	9	7	10	9	10	10	4	6	4	2	10	9	7	4	2	10	6	1	7	5	5	6	10	4	8	2	9	7	1	2	10	5	4	10	3	6	6	8	6	9	2	3	7	2	6	7	7	5
AT1G74070	4	4	5	4	2	9	2	3	5	3	7	3	5	8	3	1	1	6	1	2	2	5	5	10	1	8	4	7	7	5	10	6	5	8	5	10	8	5	10	7	2	1	6	2	9	9	10	8	6
AT3G53560	1	4	4	6	4	1	2	3	5	3	7	3	5	8	3	1	1	6	1	2	2	9	5	10	1	8	2	9	7	5	2	6	5	4	5	3	6	6	10	7	2	1	8	2	9	9	10	8	6
AT5G53490	1	8	4	6	4	1	1	9	9	3	7	3	5	8	3	1	1	6	1	2	2	9	5	10	1	8	2	7	7	5	2	6	5	4	5	3	6	6	10	7	9	2	8	2	10	9	9	6	8
AT2G42975	1	8	4	10	9	10	10	4	6	4	3	10	9	5	4	8	3	2	1	4	5	9	9	10	4	8	2	9	7	1	2	10	5	4	10	3	6	6	2	9	9	2	3	7	5	6	9	6	8
AT2G20270	9	9	7	10	9	10	10	4	6	4	2	10	9	5	10	2	10	8	9	7	5	1	6	10	4	8	5	9	7	1	2	10	5	4	10	3	6	6	2	6	9	2	3	7	5	6	7	7	5
AT2G29180	5	9	7	1	9	10	6	10	1	7	4	9	3	1	10	10	6	8	9	3	9	5	10	8	7	4	8	5	3	9	1	1	8	10	8	2	2	7	3	2	5	7	7	6	4	1	4	3	1
AT3G01440	10	8	10	10	9	10	8	4	8	10	1	5	3	1	5	10	10	8	9	7	5	5	10	10	10	3	8	5	3	10	6	10	5	7	10	5	9	6	8	3	9	4	4	7	2	6	9	4	7
AT1G76760	1	8	4	10	9	10	10	4	6	4	1	5	1	7	5	10	10	8	9	7	5	5	10	8	10	1	5	9	7	9	2	10	5	10	8	5	6	6	8	3	9	4	4	3	10	6	9	6	8
AT2G26360	6	2	9	2	7	8	7	7	7	7	6	9	4	9	2	3	9	10	2	1	3	3	4	6	5	4	6	8	6	7	3	5	7	2	9	9	3	3	1	4	8	10	10	4	8	5	2	9	9
AT4G13670	8	9	7	10	9	10	10	4	6	4	2	10	9	5	4	2	3	8	1	8	5	9	9	10	4	5	2	9	7	1	2	4	5	4	10	3	6	6	2	9	9	2	3	7	2	6	7	7	5
AT2G35040	9	9	7	10	9	10	10	4	6	4	3	10	9	5	10	2	3	8	1	8	5	1	9	8	4	5	7	9	7	1	2	4	5	4	6	3	10	6	2	9	9	2	3	7	5	6	7	7	5
AT1G65230	2	1	6	5	1	2	3	1	2	1	8	1	10	6	7	6	8	4	3	9	8	8	7	5	3	10	9	3	1	6	4	2	2	3	6	4	7	10	7	10	1	5	2	8	3	3	5	2	2
AT1G03850	1	8	4	6	4	4	1	9	4	9	7	3	5	8	3	1	1	1	1	2	2	8	5	2	1	8	4	7	7	5	10	6	5	8	5	10	8	6	10	7	2	1	8	2	9	9	10	8	8
AT1G50250	1	8	4	10	9	10	10	4	6	4	3	10	9	5	4	8	3	8	1	7	5	5	9	10	4	8	2	9	7	1	2	10	5	4	10	3	6	6	2	6	9	2	3	7	5	6	9	6	8
AT2G40760	8	9	7	10	9	10	10	4	6	4	2	10	9	7	4	2	10	8	1	7	5	5	6	10	4	8	5	9	7	1	2	10	5	4	10	3	6	6	8	6	9	2	3	7	2	6	7	7	5
AT2G26340	10	8	4	6	4	4	1	9	4	9	10	1	10	6	7	6	8	1	3	9	8	8	7	5	3	10	9	3	1	6	4	2	2	3	6	4	7	10	7	10	1	5	2	8	3	3	9	6	8
AT5G08050	4	5	8	5	1	4	3	8	2	9	10	1	10	6	7	6	8	1	3	9	8	8	7	10	3	10	9	3	4	8	4	4	2	3	6	7	7	10	7	10	1	5	8	8	9	9	10	5	6
AT1G22020	9	1	7	10	9	10	10	8	6	2	3	10	9	5	4	8	3	2	1	8	10	9	9	10	4	5	2	9	4	8	2	4	5	4	6	3	10	6	2	9	1	2	3	10	5	2	1	7	4
AT5G16150	9	9	7	10	9	10	10	4	6	4	3	10	9	5	4	8	3	6	1	8	5	9	9	10	1	8	2	9	7	1	2	4	5	4	10	3	10	6	2	9	9	2	3	7	5	6	7	7	5
AT4G24750	1	4	4	6	4	1	1	2	6	10	2	10	1	7	5	2	10	8	9	7	5	5	10	10	4	1	5	9	7	1	2	10	5	4	10	3	6	6	8	3	9	2	3	7	10	6	9	6	8
AT4G01050	1	8	4	6	9	1	1	9	9	3	2	10	1	7	4	2	10	6	1	7	5	5	6	10	4	8	5	9	7	1	2	10	5	7	10	3	6	6	8	6	9	2	3	7	10	6	9	6	8
AT1G02560	8	9	7	10	9	10	8	4	6	10	1	5	3	7	5	10	10	8	9	7	9	5	10	8	10	3	8	5	3	10	6	1	5	10	8	5	9	7	8	3	5	4	4	3	1	1	4	4	5
AT1G18730	9	3	7	10	9	10	8	4	8	10	1	5	3	1	5	10	10	8	9	7	5	5	6	10	10	8	5	9	7	5	2	10	5	7	5	5	6	6	8	3	9	2	4	7	2	6	1	4	4
AT3G46780	9	3	7	10	9	10	10	8	4	2	10	10	10	5	8	8	3	1	1	2	10	9	5	10	1	8	2	9	7	8	2	6	5	4	3	3	10	6	2	9	1	2	3	10	5	6	1	7	4
AT1G79450	1	8	4	6	4	1	1	9	9	3	2	3	1	7	3	1	1	6	1	2	2	5	5	10	4	8	2	9	7	1	2	6	5	4	5	3	6	6	8	6	9	1	8	2	10	9	9	6	8
AT1G06690	8	9	7	6	4	1	1	9	9	10	2	10	9	7	4	2	10	8	1	7	5	5	6	10	4	8	5	9	7	1	2	10	5	4	10	3	6	6	8	6	9	2	3	7	2	6	7	7	5
AT1G23740	1	8	4	6	4	1	1	9	4	4	2	10	9	7	4	2	10	6	1	7	5	5	6	10	4	8	5	9	7	1	2	10	5	4	10	3	6	6	8	6	9	2	8	2	10	9	9	6	8
AT3G46610	2	9	7	5	3	7	9	1	2	1	9	2	6	2	2	9	5	4	2	5	6	2	4	1	9	6	3	3	1	6	9	2	10	1	2	8	3	2	7	4	3	3	2	1	6	4	5	2	2
AT1G29920	8	9	7	10	9	10	10	4	6	4	2	10	9	7	4	2	10	6	1	7	5	5	6	10	4	8	2	9	7	1	2	10	5	4	10	3	6	6	8	6	9	2	3	7	2	6	7	7	5
AT1G50450	10	8	10	4	2	9	4	6	5	5	7	4	8	3	1	4	7	9	7	6	4	7	3	9	6	7	1	4	9	4	5	7	1	5	7	1	4	5	6	1	7	9	6	5	7	8	8	10	7
AT2G17630	8	9	7	10	9	10	10	4	6	4	1	5	1	7	5	10	10	8	9	7	5	5	10	8	10	3	8	5	3	10	6	1	5	7	8	5	9	7	8	3	9	4	4	3	2	6	7	7	5
AT1G14590	1	8	4	6	4	1	1	9	9	3	2	10	1	7	4	2	10	8	1	7	5	5	6	10	4	8	5	9	7	1	2	10	5	7	10	3	6	6	8	3	9	2	4	7	10	6	9	6	8
AT1G54790	1	8	4	6	4	1	2	9	9	3	7	3	5	8	3	1	1	6	9	2	2	5	5	2	6	8	4	7	9	4	10	6	5	8	5	10	8	5	10	7	2	1	6	2	9	9	9	6	8
AT2G22360	9	1	6	10	9	10	10	4	6	4	2	10	9	5	4	2	3	8	1	7	5	5	9	10	4	8	2	9	7	1	2	4	5	4	10	3	10	6	2	9	1	2	3	10	5	2	1	7	4
AT4G39960	1	8	4	10	9	10	10	4	6	4	1	5	1	7	4	2	10	8	1	7	5	5	6	10	4	8	5	9	7	1	2	10	5	7	10	3	6	6	8	6	9	2	3	7	10	6	9	6	8
AT1G15820	9	9	7	10	9	10	10	4	6	4	2	10	9	5	4	2	10	8	1	7	5	5	9	10	4	8	2	9	7	1	2	10	5	4	10	3	6	6	2	6	9	2	3	7	5	6	7	7	5
AT5G52440	9	9	7	10	9	10	10	4	6	2	10	7	9	5	8	9	4	7	5	9	1	8	7	3	3	10	9	3	4	3	4	4	2	3	6	7	10	10	7	8	1	5	2	8	5	2	1	7	4
AT1G74880	10	8	10	9	2	6	4	9	5	8	7	4	8	3	1	4	7	9	4	6	4	7	3	2	8	7	1	4	9	4	5	7	1	5	7	1	4	5	6	1	7	9	6	5	7	10	6	10	7
AT3G28850	9	9	7	10	9	10	10	4	6	2	3	10	9	5	8	8	3	1	1	8	10	8	9	10	1	5	2	9	4	8	2	4	5	4	6	3	10	8	2	9	1	2	3	10	5	6	7	7	5
AT5G02160	4	4	5	6	4	1	1	2	9	10	1	5	1	7	5	2	10	8	9	7	5	5	6	10	10	3	5	5	7	10	2	10	5	7	10	5	6	6	8	6	9	2	8	2	9	9	10	8	6
AT4G33520	3	10	2	7	6	7	9	1	3	7	5	8	2	9	9	3	9	10	6	10	6	6	4	4	2	9	10	10	5	7	8	3	4	2	9	9	5	3	4	6	6	8	10	6	8	7	2	1	3
AT1G80380	1	8	4	6	9	10	6	10	1	10	4	9	3	1	10	10	6	8	9	7	9	5	10	8	7	3	8	5	3	2	6	1	8	9	4	2	2	7	3	2	5	7	7	6	4	1	4	4	5
AT5G01220	10	8	10	10	9	10	10	8	4	2	10	1	10	6	7	6	8	1	3	9	8	8	7	3	3	10	9	3	4	8	4	4	2	3	6	7	7	10	7	10	1	5	2	8	3	2	6	6	7
AT2G27290	8	9	7	10	9	10	10	4	6	4	1	5	1	7	4	2	10	8	1	7	5	5	6	10	4	8	5	9	7	1	2	10	5	7	10	3	6	6	8	6	9	2	3	7	2	6	7	7	5
AT2G37400	4	5	8	4	2	9	2	3	5	5	7	3	5	8	3	1	1	6	1	2	2	5	5	2	1	8	4	7	7	4	10	6	1	8	5	10	8	5	10	7	2	1	6	2	7	8	6	10	10
AT4G28025	9	1	6	6	1	4	1	9	4	9	3	10	5	8	3	1	1	6	1	2	2	5	5	10	1	8	4	7	7	5	10	6	5	8	5	10	8	6	10	7	2	1	8	2	5	6	9	7	4
AT3G15840	4	5	8	10	9	10	1	8	4	9	3	10	10	5	8	8	3	1	1	8	10	9	9	10	4	5	2	9	4	8	2	4	5	4	6	3	10	6	2	9	1	2	6	2	7	10	6	10	10
AT4G37925	10	8	10	6	9	10	6	10	1	10	1	5	3	1	5	10	10	8	9	7	5	5	6	10	10	3	8	5	3	10	6	1	5	7	10	5	9	6	8	3	9	4	4	3	2	6	9	4	7
AT4G27700	1	8	4	1	9	10	6	10	1	10	1	5	7	5	10	8	3	2	1	8	10	8	9	10	1	5	2	9	4	8	2	4	5	4	6	7	10	8	2	9	1	2	3	10	10	9	9	6	8
AT5G23890	10	4	5	6	9	10	8	4	8	4	1	5	1	7	5	2	10	8	1	7	5	5	6	10	4	8	5	9	7	1	2	10	5	4	10	3	6	6	8	6	9	2	3	7	10	6	9	6	7
AT2G30950	8	9	7	10	9	10	10	4	6	4	1	5	1	7	5	10	10	8	9	7	5	5	10	8	10	1	5	5	7	10	2	10	5	7	10	5	6	6	8	3	9	4	3	7	2	6	7	7	5
