Time	8.9667	9.9667	10.9667	11.9667	12.9667	13.9667	14.9667	15.9667	16.9667	17.9667	18.9667	19.9667	20.9667	21.9667	22.9667	23.9667	32.4667	32.9667	33.4667	33.9667	34.4667	34.9667	35.4667	35.9667	36.4667	36.9667	37.4667	37.9667	38.4667	38.9667	39.4667	39.9667	40.4667	40.9667	41.4667	41.9667	42.4667	42.9667	43.4667	43.9667	44.4667	44.9667	45.4667	45.9667	46.4667	46.9667	47.4667	47.9667	56.3	56.4667	56.8	56.9667	57.3	57.4667	57.8	57.9667	58.3	58.4667	58.8	58.9667	59.3	59.4667	59.8	59.9667	60.3	60.4667	60.8	60.9667	61.3	61.4667	61.8	61.9667	62.3	62.4667	62.8	62.9667	63.3	63.4667	63.8	63.9667	64.3	64.4667	64.8	64.9667	65.3	65.4667	65.8	65.9667	66.3	66.4667	66.8	66.9667	67.3	67.4667	67.8	67.9667	68.3	68.4667	68.8	68.9667	69.3	69.4667	69.8	69.9667	70.3	70.4667	70.8	70.9667	71.3	71.4667	71.8	71.9667
At1g02560	0.007937058	0.004121779	0.004415383	0.009778973	0.039438022	0.041388306	0.048567009	0.035463955	0.024101203	0.023032237	0.04516914	0.041577439	0.045537867	0.047905053	0.044805766	0.033213455	0.033368999	0.021517278	0.032235021	0.044741872	0.050941823	0.059725827	0.059349674	0.077432506	0.089777182	0.087153626	0.088276993	0.096008756	0.091304144	0.084282185	0.078692521	0.089148619	0.086720153	0.081948499	0.092156869	0.088883656	0.076336741	0.090975852	0.100304651	0.10468162	0.091496944	0.088619767	0.086459902	0.061864178	0.07683489	0.067519157	0.05134967	0.058476078	0.018540023	0.022981664	0.016681295	0.022409335	0.018885042	0.033655963	0.032279068	0.045368502	0.022097566	0.057875502	0.04773082	0.052560354	0.042456089	0.027815176	0.033231577	0.038686447	0.051809151	0.031992357	0.0340518	0.039096938	0.047311378	0.027798527	0.042959883	0.029593269	0.065867187	0.034124606	0.047272908	0.034330102	0.042067786	0.039938967	0.050059573	0.042721427	0.046752879	0.039603274	0.034729752	0.038813479	0.046699362	0.028150103	0.047437247	0.037313336	0.041116248	0.039193224	0.051295738	0.047069303	0.052605418	0.052883651	0.055501917	0.047331641	0.06466522	0.053586337	0.073542068	0.040421685	0.059869788	0.032412551	0.069681989	0.0320466	0.067861897	0.045414435	0.064708126	0.067787468	0.058149177	0.055574446	0.062738349	0.078244183
At1g03160	0.021577507	0.049679498	0.045318987	0.033771286	0.048149619	0.052409458	0.054681062	0.04638097	0.043702972	0.045003554	0.044544652	0.057944191	0.052497648	0.040410179	0.035392099	0.037335014	-0.026912014	-0.003204692	0.022349135	0.100734496	0.181497877	0.232091953	0.231260713	0.209654577	0.201449068	0.177380425	0.168854448	0.155635162	0.181400668	0.190636206	0.210655981	0.226948637	0.2481618	0.267344476	0.305434365	0.304237058	0.314659735	0.3353955	0.355387621	0.360946606	0.355772919	0.336117564	0.27107723	0.21479382	0.164450845	0.11827705	0.064865664	0.042588356	0.046892231	0.064184987	0.022442439	0.116689193	0.048959446	0.158803894	0.073243651	0.143608571	0.116223495	0.086988104	0.15723236	0.037307378	0.171059718	-0.001959998	0.172959088	-0.026961679	0.148602026	-0.041553489	0.130408505	-0.052433376	0.118567744	-0.055128729	0.101059805	-0.062106271	0.110399396	-0.056690698	0.102933961	-0.055979198	0.106078216	-0.072305332	0.117925005	-0.064830582	0.125797961	-0.061047676	0.143216226	-0.049785405	0.160729345	-0.049864827	0.173602433	-0.047942613	0.184023497	-0.034472881	0.21311871	-0.027291679	0.216169473	-0.018271049	0.228622196	-0.002128668	0.220822576	0.011264101	0.214324624	0.043181574	0.182902195	0.083182709	0.158530948	0.125011428	0.122916323	0.165712339	0.098681705	0.159694232	0.067817449	0.130419413	0.058737101	0.068225205
At1g03600	-0.071597734	-0.060304552	-0.074995288	-0.058264977	-0.06635761	-0.060377377	-0.028699855	-0.052610766	-0.036814671	-0.036520104	-0.040379939	-0.018847343	-0.055768006	-0.033837386	-0.045187097	-0.056433839	-0.079880804	-0.06422443	-0.068737492	-0.097934687	-0.189211756	-0.306602593	-0.486752801	-0.619293556	-0.750185713	-0.846352685	-0.945086542	-0.966320437	-0.97073922	-0.96758439	-0.902493889	-0.903015128	-0.847934305	-0.786540731	-0.702957432	-0.61986824	-0.570367977	-0.438022575	-0.270175931	-0.139944205	0.029264413	0.17951618	0.299981115	0.373431779	0.377117892	0.405284811	0.389204335	0.371631569	-0.186603066	-0.157060296	-0.216147305	-0.232607596	-0.251863239	-0.447982294	-0.265844767	-0.81992316	-0.305342853	-1.136971524	-0.390196792	-1.337712285	-0.525920558	-1.450096109	-0.678785837	-1.53218414	-0.786869746	-1.56034557	-0.886027705	-1.552448856	-0.943304219	-1.56954641	-1.026843297	-1.559620408	-1.006347999	-1.602209943	-0.982928497	-1.596147499	-0.977456618	-1.608794972	-0.935684183	-1.635523024	-0.913292432	-1.637086527	-0.837197327	-1.624301316	-0.784537821	-1.604483859	-0.724858461	-1.590971737	-0.674415426	-1.573170492	-0.537006296	-1.535912585	-0.435329964	-1.486049033	-0.3071079	-1.382465396	-0.223071278	-1.275856962	-0.143148971	-1.081108176	-0.075457597	-0.8488082	-0.052698863	-0.59823701	-0.010817478	-0.318597102	0.00108633	-0.130193425	0.01308364	0.001895906	0.035880162	0.030949831
At1g03850	0.126495146	0.15196133	0.126997563	0.119278885	0.143002496	0.135891572	0.104602004	0.117459587	0.124659824	0.111362467	0.136346376	0.117665166	0.144966699	0.136196195	0.159847867	0.144643424	0.140412486	0.134426454	0.131361436	0.113079432	0.069475559	0.048660696	0.043409321	0.01142535	-0.010686644	-0.009501191	-0.015127247	-0.011769603	0.02972732	0.009553331	-0.003564378	-0.009984062	-0.013410226	-0.017324313	0.006073054	0.00820265	0.011246675	0.026571703	0.03728028	0.0439888	0.06198532	0.098667456	0.131681148	0.161658993	0.166221282	0.175988612	0.166293379	0.22014173	-0.037354212	-0.084763014	-0.078045693	-0.10152482	-0.111405985	-0.127918014	-0.096357206	-0.176544895	-0.112220262	-0.204674229	-0.145517532	-0.208493376	-0.145112421	-0.201443945	-0.153054053	-0.180195035	-0.163964397	-0.172896066	-0.180855138	-0.175565418	-0.184987987	-0.161106363	-0.184586481	-0.147117792	-0.193454708	-0.154091604	-0.180720318	-0.163428012	-0.185851811	-0.140580813	-0.16659359	-0.156327726	-0.169813568	-0.156690439	-0.169802552	-0.156250534	-0.169475558	-0.169681683	-0.177257191	-0.154553841	-0.181588891	-0.151867319	-0.168013181	-0.17295647	-0.15239433	-0.193507526	-0.143050931	-0.185832843	-0.171041565	-0.201020734	-0.107643075	-0.206766866	-0.149628206	-0.180781907	-0.123292448	-0.210850819	-0.089104625	-0.192234758	-0.101586854	-0.151412831	-0.062383312	-0.12063798	-0.077578052	-0.103078978
At1g05385	-0.003998568	0.021616758	0.019543924	0.036283812	0.032455769	0.026589375	0.041530452	0.01849368	0.026875634	0.027959671	0.03597422	0.023547675	0.032980166	0.058103726	0.030229714	0.024738209	0.040331567	0.036645971	0.039320828	0.043006641	0.024353094	0.047526031	0.046286625	0.050571713	0.057922155	0.060680592	0.051483585	0.070081086	0.060088768	0.064094947	0.062664022	0.05908545	0.050958923	0.06734811	0.064071832	0.060443803	0.050502542	0.040458768	0.059264723	0.044823291	0.054876838	0.032888708	0.064972931	0.016751861	0.062654179	0.022639484	0.062312203	0.072064508	0.034019303	-0.002195766	0.02960137	0.00373466	0.033995296	0.014407637	0.02160094	-0.002823613	0.019455705	-9.30E-05	0.029384133	0.008289905	0.02610417	-0.002263509	0.009300737	0.008016757	0.009060751	0.022394733	-0.009152167	0.005384941	0.009026235	0.019046887	-0.014795587	0.002039226	-0.0099756	0.008846125	-0.010967418	0.003704409	-0.011147418	0.011074262	-0.003542212	0.004819425	-0.003982459	0.003492346	-0.008052229	0.00892019	-0.011081982	-0.011574959	-0.008396701	-0.001569076	-0.024014763	-0.008555399	-0.018300595	-0.001426628	-0.004231017	0.010974708	-0.009822354	0.002850557	0.018205121	0.002246294	0.028142159	0.002357184	0.020872724	-0.010730499	0.020811019	-0.015303035	0.008824327	0.008674469	0.015210813	0.012248783	0.034453109	0.012075311	0.025828056	0.029797865
At1g06690	0.03328121	0.025268986	0.032139119	0.026675635	0.024322658	0.024498257	0.03001419	0.023364171	0.022038475	0.026176013	0.026105599	0.030866673	0.038920149	0.022385664	0.023299711	0.020016044	0.035930899	0.03426319	0.018634939	0.013138469	-9.40E-04	-0.013882155	-0.017818875	-0.019286005	-0.021790794	-0.020001655	-0.020634379	-0.020004585	-0.020860764	-0.025117847	-0.01884	-0.021100383	-0.019151341	-0.022300441	-0.019276653	-0.022495201	-0.028505272	-0.024023547	-0.020589062	-0.014985938	-0.010894891	-0.004556479	0.010672222	0.019007966	0.023666203	0.026154881	0.030336013	0.039567954	0.020225969	0.025674624	0.028986994	0.024134771	0.033406215	0.008283392	0.024762073	-0.023547118	0.016665338	-0.032730373	0.001284439	-0.038662344	-0.00568784	-0.046507879	-0.015905483	-0.045544029	-0.015414424	-0.051105674	-0.017743336	-0.053556503	-0.018135744	-0.052305098	-0.009743649	-0.055658079	-0.014538761	-0.055771375	-0.008750781	-0.059398374	-0.008672191	-0.060823657	-0.006091536	-0.057626801	-0.001399087	-0.053676148	-0.003991424	-0.057707903	-0.001097213	-0.052975981	0.008069059	-0.051120583	0.012491265	-0.04326827	0.010252605	-0.038081317	0.010369988	-0.036346621	0.018153435	-0.022947648	0.020736088	-0.024854755	0.033160575	-0.019838145	0.032479652	-0.009429825	0.031989326	0.002580355	0.030648683	0.009715783	0.023351849	0.017656185	0.02166842	0.018184065	0.015287994	0.020511595
At1g07510	0.024539736	0.027353804	0.020290451	0.026774688	0.026260852	0.02133548	0.034229567	0.025903487	0.029002712	0.037227548	0.043194233	0.04014508	0.046801524	0.032182727	0.036131094	0.032603392	0.037905072	0.043485792	0.027728568	0.006089736	-0.005547575	-0.021971902	-0.032465513	-0.031155957	-0.018614426	-0.022720992	-0.015365017	-0.015526999	-0.026532088	-0.015497604	-0.015429416	-0.012215226	-0.009241948	-0.026300885	-0.017450906	-0.01811698	-0.021078573	-0.018794756	-0.01549329	-0.010436846	-0.017622402	-0.006651483	0.009421892	0.017257556	0.016414187	0.019191694	0.013011723	0.025873143	0.022738361	0.030386865	0.027702018	0.042226155	0.030164548	0.048886076	0.028728838	0.015395551	0.024492033	-0.014801528	0.008830727	-0.02762345	0.009048289	-0.042610215	-0.001258723	-0.041114455	-0.010959188	-0.044551789	-0.017525859	-0.059367882	-0.020692194	-0.057232039	-0.018095327	-0.04842036	-0.030298243	-0.054654474	-0.01762089	-0.050664581	-0.027358053	-0.065430337	-0.026857799	-0.056960517	-0.021113914	-0.067017664	-0.027522962	-0.059064329	-0.023970488	-0.06331385	-0.017401064	-0.062338488	-0.00592549	-0.052742432	-0.006171521	-0.048233224	-0.002987813	-0.052235749	0.001703738	-0.043457362	0.006520917	-0.050493581	0.016930172	-0.05001147	0.016194926	-0.049241949	0.008568185	-0.040057969	0.002523428	-0.021508163	-0.016558385	-0.004712558	-0.028915237	-0.006900037	-0.035112053	-0.029726519
At1g10170	0.013962504	0.033854712	0.025465801	0.01017278	0.006394903	0.020712715	0.00475919	0.002206191	-0.00301763	0.018946191	-2.11E-04	0.001719338	0.00257402	0.011758522	0.008504024	3.63E-04	0.009343963	0.006638994	-0.00261981	-0.019239632	-0.006425415	-0.030013245	-0.039112574	-0.029734454	-0.007697	-0.005004911	-0.017785201	-0.004188038	-0.001203316	-0.013271126	-0.013683675	-0.001273887	0.009533964	0.006668101	0.01937835	0.016764151	0.03869233	0.038119482	0.033241041	0.030625265	0.0118471	0.020370627	0.020681687	0.038364138	0.008131824	0.004623615	0.009427325	0.03747255	0.04520195	0.032553523	0.036626782	-0.010706282	0.010812236	-0.002431098	0.017932601	-0.039469678	0.005711099	-0.062520171	-0.018168527	-0.044648467	-0.032601926	-0.051307307	-0.034929003	-0.053056713	-0.044232901	-0.051521202	-0.04180417	-0.049990781	-0.036524182	-0.048274659	-0.045901554	-0.036832373	-0.055000718	-0.039717123	-0.018234752	-0.035038647	-0.029095078	-0.042854234	-0.017684018	-0.04898198	-0.022232395	-0.037200173	-0.023573471	-0.042628409	-0.025385645	-0.044418279	-0.004067955	-0.048568441	-0.015931648	-0.030769802	0.00231908	-0.048171056	0.021156456	-0.051000376	-0.001306842	-0.046447811	-0.006735385	-0.053331356	0.01614018	-0.039288917	0.005904278	-0.035125036	0.011222946	-0.012624958	0.026902741	-0.013417396	0.022161137	0.007961094	0.032479229	0.019881001	0.046120099	0.029301072
At1g12250	0.003109781	0.021092888	0.030551205	0.018644757	0.016290289	0.009781559	0.016931918	0.016428826	0.023941417	0.02396536	0.011324602	0.022531283	0.009588786	0.026891516	0.016284365	0.027651981	0.014466895	0.00916877	0.008095211	0.032915024	0.021474599	0.022885297	0.020080394	0.041729662	0.026236917	0.022101387	0.040802468	0.021291624	0.009093133	0.019860343	0.015361089	-0.001201464	0.004745902	-0.002301394	-0.002015336	0.004252693	-0.001749877	0.006748445	0.010960147	0.031624394	0.031256211	0.039997393	0.041450623	0.035121862	0.033147875	0.031584705	0.022522091	0.034261507	0.027140861	0.021441467	0.016846749	0.036892865	0.023347106	0.024691369	0.026583661	0.018167658	0.014546061	0.015201827	0.029039725	0.010011578	0.027646761	0.003383439	0.032517878	0.010708535	0.020081615	0.005989549	0.03197013	-0.007217298	0.032769228	2.84E-04	0.02816156	-0.006125592	0.028792095	-0.001503605	0.032713871	0.002213141	0.035887364	3.13E-04	0.04830324	-0.001808443	0.047191682	0.001348621	0.032378668	0.001179899	0.03635527	0.010746737	0.040897044	1.70E-04	0.041481322	0.01606273	0.040913196	0.010734547	0.045561004	0.013346646	0.046708112	0.022600682	0.038618673	0.027920505	0.042281961	0.040422134	0.052711021	0.024215511	0.041727624	0.024685661	0.051244518	0.043245835	0.044628732	0.035746623	0.023996515	0.038477732	0.033625544	0.022687421
