name[flat]	8.991666667	9.991666667	10.99166667	11.99166667	12.99166667	13.99166667	14.99166667	15.99166667	16.99166667	17.99166667	18.99166667	19.99166667	20.99166667	21.99166667	22.99166667	23.99166667	32.49166667	32.99166667	33.49166667	33.99166667	34.49166667	34.99166667	35.49166667	35.99166667	36.49166667	36.99166667	37.49166667	37.99166667	38.49166667	38.99166667	39.49166667	39.99166667	40.49166667	40.99166667	41.49166667	41.99166667	42.49166667	42.99166667	43.49166667	43.99166667	44.49166667	44.99166667	45.49166667	45.99166667	46.49166667	46.99166667	47.49166667	47.99166667	56.325	56.49166667	56.825	56.99166667	57.325	57.49166667	57.825	57.99166667	58.325	58.49166667	58.825	58.99166667	59.325	59.49166667	59.825	59.99166667	60.325	60.49166667	60.825	60.99166667	61.325	61.49166667	61.825	61.99166667	62.325	62.49166667	62.825	62.99166667	63.325	63.49166667	63.825	63.99166667	64.325	64.49166667	64.825	64.99166667	65.325	65.49166667	65.825	65.99166667	66.325	66.49166667	66.825	66.99166667	67.325	67.49166667	67.825	67.99166667	68.325	68.49166667	68.825	68.99166667	69.325	69.49166667	69.825	69.99166667	70.325	70.49166667	70.825	70.99166667	71.325	71.49166667	71.825	71.99166667	1
AT2G04030	0.191893938	0.198796264	0.219248496	0.281778287	0.297295792	0.205707964	0.101848064	0.014245386	0	0	0	0.104216413	0.176033634	0.187968781	0.261508928	0.351311163	0.163501694	0.163653112	0.134924934	0.170235761	0.155868684	0.180093236	0.18877675	0.218898288	0.246623464	0.253221283	0.269465848	0.260836668	0.274580387	0.281552384	0.301869313	0.303880445	0.318034289	0.303200606	0.280084775	0.261620485	0.250159918	0.237672676	0.213863458	0.179264929	0.180002644	0.161624261	0.144481736	0.133200073	0.1418901	0.112546976	0.119842409	0.916762756	0.718095605	0.538521427	0.638711254	0.198415497	0.388379372	0.113478972	0.23031188	0.089849336	0.133977481	0.113488753	0.121844741	0.152362881	0.116933611	0.145656825	0.12504119	0.141246876	0.163700153	0.10005375	0.17616322	0.08229325	0.188506307	0.04087187	0.211929102	0.043521645	0.219716259	0.053440291	0.217546875	0.036503268	0.245042965	0.06869103	0.260848903	0.089872293	0.280333983	0.110482336	0.288599775	0.133668508	0.293095617	0.145041063	0.30301292	0.186904995	0.303210375	0.185623359	0.312829607	0.20192375	0.316124188	0.249217046	0.298050575	0.290808783	0.292478459	0.317457397	0.264128273	0.318907085	0.287476406	0.337890864	0.316943929	0.304158434	0.408036271	0.300484733	0.519263075	0.31564065	0.799879786	0.41364835	1.573651469	0.842736076
AT5G20140	0.0163147795	0.013517994	0.012962112	0.039107692	0.044971462499999997	0.0601371755	0.050859149	0.051167042	0.061084249	0.0386753315	0.065531713	0.0349514925	0.0434954805	0.069055657	0.0455135625	0.041737757	0.101694553	0.054740737	0.026363263499999998	0.0111731275	0.044451635	0.0477876675	0.047926147	0.070315929	0.0829099455	0.09103781450000001	0.0900023925	0.10606769099999999	0.1063626225	0.10667763499999999	0.103592552	0.096904675	0.10166808050000001	0.0980229	0.0788967135	0.09445044	0.088152989	0.101017457	0.08842254899999999	0.0867286075	0.099870788	0.08613560099999999	0.0930314975	0.0851928545	0.09227534500000001	0.0893860595	0.086049542	0.201604181	0.0	0.0	0.0	0.0	0.0	0.0	0.003676797	0.014778283	0.0176284055	0.0070133135	0.0292228815	0.005820069	0.0286787295	0.017850133	0.025785389	0.027031493999999996	0.0341538365	0.032331263	0.0285943615	0.0355196395	0.0450531105	0.0422109555	0.027498794	0.0476290355	0.039854432	0.0572796895	0.0377123655	0.056283463000000006	0.0414275225	0.059053797000000005	0.041869002	0.0588743065	0.040876292	0.05593005250000001	0.0474034265	0.056914545999999996	0.044778171000000005	0.0660855435	0.0542250975	0.064365655	0.0442886095	0.063893245	0.041793461000000004	0.0471463215	0.030535802	0.050558230999999995	0.0285469785	0.0435928595	0.0280444205	0.0382280225	0.0206614485	0.0235961475	0.022601870000000003	0.017390268	0.0109388845	0.0181285925	0.011082786	0.0075161295	0.035195285	0.0	0.037460306	0.01001301	0.0311730955	0.031525792
AT5G62720	0.056681021	0.06056545	0.052372852	0.048069979	0.03695583	0	0	0	0	0	0	0	0	0.046579204	0	0.03026443	0	0	0.022325735	0.040099178	0.034665102	0.008358542	0.002743695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G38100	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0052115545	0.0051291475	0.0	0.003528686	0.001237125	0.0	0.0	0.0039216435	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3038539645	0.397810712	0.198893028	0.178310778	0.1328106735	0.157908801	0.1163943525	0.1149518215	0.094897905	0.1211970915	0.0971456755	0.1082018175	0.097686881	0.115870926	0.0956164835	0.102885962	0.0952663355	0.111680577	0.0888911505	0.099689661	0.0914097515	0.0970013185	0.0681099985	0.09277749	0.072122193	0.0922855315	0.090862187	0.0980759525	0.1091874425	0.1037299645	0.109653624	0.112418083	0.1030304245	0.1177590555	0.0966608625	0.1068808705	0.1237543485	0.119728313	0.113545794	0.115862722	0.1247189045	0.1230658755	0.1173654715	0.137740712	0.106625201	0.138784816	0.1042663625	0.10573378	0.0607764245	0.0110524785	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AT5G21430	0.0030022725	0.030802994	0.023632459	0.001479349	0.0	0.0077517225	0.006038152	0.0144742055	0.070764824	0.0813591205	0.0844346625	0.0754032075	0.110542632	0.1043919875	0.076172586	0.069592414	0.0	0.0401866365	0.1065774595	0.11847316499999999	0.101142623	0.066744731	0.07165553499999999	0.058655187000000004	0.085437968	0.0567397245	0.0468585995	0.0315989385	0.024149387	0.032190512000000004	0.020713426	0.035870213	0.0463560255	0.0529495625	0.040887537	0.0400363185	0.038689201	0.0451433365	0.0350230465	0.035424741	0.0089922215	0.016913052	0.03751718	0.045495384	0.0686696935	0.041343380500000006	0.0577253255	0.0	0.0	0.0	0.0	0.0106972775	0.0328127135	0.010618125	0.0255414605	0.0141316025	0.0115868385	0.0133428335	0.006780299	0.0195430855	0.0	0.0102732865	6.57263E-4	0.0049461895	0.002650772	0.0046957675	0.014804505	0.0	0.012519968	0.0	0.0035054545	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AT3G21055	0.00175631	0.0	0.0	0.0	0.0	0.003063847	0.00623901875	0.01474299875	0.01401299075	0.020029147	0.02213961225	0.02939428825	0.01323537625	0.0172592855	0.00994307225	0.00826468275	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.36851E-4	0.00164694725	0.00333251025	0.005027391	0.017947044250000002	0.02141495975	0.03461982	0.05049403375	0.06969335225	0.07405224799999999	0.091630692	0.10038483749999999	0.11192451675000001	0.1173095945	0.121763683	0.11816906925000001	0.10987156599999999	0.10234512875000001	0.09082105525	0.071850771	0.0661199245	0.0712229005	0.10858610924999999	0.74290557375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001859499	0.0	5.462475E-4	0.00109269425	0.0	0.00827711575	0.0	0.011377973	0.0	0.0134778815	0.0	0.01630982575	0.0	0.01869687575	0.0	0.025938463000000002	0.0	0.024208894499999998	0.0	0.0256692405	0.0	0.034649142	0.0	0.040698292250000004	0.0	0.047836325	0.0	0.04757277124999999	0.0	0.05331217925000001	0.0	0.05839986324999999	0.0	0.05885453925	0.0	0.05895906175	0.00342975325	0.048515862	0.01336811575	0.0472544335	0.0208709955	0.04189051225	0.02273398725	0.037500477	0.02423593075	0.0330367075	0.02237413925	0.02989790425	0.02227659775	0.03132287175	0.02182791775	0.05052688975	0.0268491605	0.0	0.07136204800000001
AT4G23890	0.061715798666666676	0.14106785266666666	0.155478655	0.234787716	0.2349272343333333	0.26475719566666667	0.25325505666666664	0.33775787933333334	0.34926125866666663	0.3933540566666667	0.38642383966666666	0.370919544	0.36939944900000005	0.368582974	0.35766142500000003	0.36138027100000003	0.45293556766666665	0.08588032000000001	0.09226666900000001	0.142899334	0.16148685266666665	0.157834393	0.14972633233333332	0.14469407466666664	0.15516723966666668	0.15610763466666666	0.16683315266666668	0.16465970966666668	0.14744593833333333	0.125059598	0.1419830903333333	0.139536723	0.14679717266666667	0.14507647266666665	0.1611870086666667	0.15254351633333332	0.14929429433333333	0.155850444	0.171542118	0.17855834633333334	0.18817551166666666	0.20372294966666668	0.230878451	0.26992518266666665	0.326892531	0.39824837566666665	0.6977599969999999	0.080862774	0.0	0.0	0.010293477	0.06379099866666667	0.08140569366666667	0.039557427	0.090853331	0.03543164866666667	0.06543350366666667	0.05240191866666668	0.047070399000000006	0.05828295633333334	0.043731815	0.069890568	0.043021688	0.05721163666666667	0.04851413133333333	0.04742960166666666	0.06803375733333333	0.029619666	0.06022800566666667	0.027134943000000005	0.06094538	0.021319493666666665	0.06847507833333333	0.017452682333333334	0.07199479266666667	0.016776315	0.07116053733333333	0.018197388999999998	0.07047209133333333	0.015513214666666665	0.06764662166666667	0.016481093999999998	0.08159374633333333	0.011574054666666667	0.081846897	0.010049230666666667	0.093176058	0.016898769666666667	0.083869021	0.015685977333333333	0.08977184833333333	0.021926479333333332	0.092557021	0.02042165166666667	0.094587989	0.03357953366666667	0.10320434566666666	0.047756757000000004	0.11696258533333333	0.07565265433333333	0.12929704	0.08517268100000001	0.158831817	0.116611507	0.21471098866666669	0.12965995466666666	0.217064326	0.17197508666666664	0.20713662366666666	0.208133863	0.38411964833333334	0.353945824
AT4G38380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G25910	0.008521398	0.014336267	0.030980986999999998	0.021086649	0.020648914600000002	0.017555110199999998	0.0106707234	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0160916634	0.20237514980000001	0.42387922739999995	0.5822832522000001	0.6952547856	0.7537463632000001	0.7993981158	0.843176394	0.8732704756	0.9248094700000001	0.944552034	0.9800710321999999	1.0024732246	1.0105252543999999	1.0136707917999999	1.0151452576	1.0397420376000002	1.0626437454000002	1.0890262026	1.1133453054	1.1320955476	1.1467056482	1.1581492147999999	1.1311823718	1.0843967283999998	1.0017406672	0.876581045	0.69954525	0.7894691927999999	2.77042621	0.0998921376	0.0777470462	0.0399463664	0.0111878236	0.0	0.032451195599999996	0.0	0.1337844402	0.0	0.2968139646	0.0074777841999999995	0.4308628084	0.0996029026	0.542796914	0.3118293796	0.6134487624	0.4801502604	0.6422594372	0.5903908685999999	0.6473205801999999	0.6520356502	0.6545944220000001	0.7049345238000001	0.6663377616	0.6950764648	0.671646146	0.7091756772	0.674307471	0.7178306402	0.688273244	0.7192984524	0.699830288	0.7157251927999999	0.7105817682	0.7074541158	0.7288727258	0.7055699237999999	0.739425411	0.7120973608	0.7791219522	0.721969063	0.8036102952	0.6881036402	0.8243385506	0.6368365935999999	0.8333454476	0.577705702	0.8311082532	0.49795215200000004	0.8265621667999999	0.4050775606	0.8017621776000002	0.2901010256	0.7171125344000001	0.2390297216	0.6318950312	0.258004178	0.48752391060000005	0.4437932858	0.3511566726	0.6902140900000001	0.356080474	1.4049141779999998	1.1920337692
AT2G43010	0.037451898	0	0	0	0.001565538	0	0	0	0	0	0	0	0	0	0	0	0.031008642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.028984743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001126396	0	0.000457306	0	0	0	0	0	0.001891274	0	0	0.003434423	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003199107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
